State,Market,Year,Month,Rainfall(mm),Arrivals (Tonnes),Modal Price (Rs./Quintal)
Maharashtra,Kamthi,2019,6,113.5,1,3000
Maharashtra,Shrirampur,2019,7,298.8,2,3000
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,15,3000
Maharashtra,Rahuri,2019,7,298.8,4,5655
Maharashtra,Jalgaon,2019,7,298.8,2,3500
Maharashtra,"Sangli(Phale, Bhajipura Market)",2019,7,298.8,3,8000
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,5,4200
Maharashtra,Pune,2019,7,298.8,31,4500
Maharashtra,Mumbai- Fruit Market,2019,7,298.8,209,4750
Maharashtra,Nasik,2019,7,298.8,6,5000
Maharashtra,Rahuri,2019,7,298.8,2,5215
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,11,4000
Maharashtra,Amrawati(Frui & Veg. Market),2019,7,298.8,25,6000
Maharashtra,Jalgaon,2019,7,298.8,2,4250
Maharashtra,"Sangli(Phale, Bhajipura Market)",2019,7,298.8,1,13333
Maharashtra,Pune,2019,7,298.8,15,4000
Maharashtra,Nagpur,2019,7,298.8,100,2250
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,17,4000
Maharashtra,Shrirampur,2019,7,298.8,3,3000
Maharashtra,Amrawati(Frui & Veg. Market),2019,7,298.8,25,2500
Maharashtra,Rahuri,2019,7,298.8,1,6525
Maharashtra,"Sangli(Phale, Bhajipura Market)",2019,7,298.8,4,9000
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,3,4250
Maharashtra,Nasik,2019,7,298.8,3,7000
Maharashtra,Nagpur,2019,7,298.8,50,2275
Maharashtra,Kamthi,2019,7,298.8,1,2400
Maharashtra,Jalgaon,2019,7,298.8,3,3750
Maharashtra,Pune,2019,7,298.8,54,4000
Maharashtra,Rahuri,2019,7,298.8,2,6285
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,3,4000
Maharashtra,Shrirampur,2019,7,298.8,2,3000
Maharashtra,Amrawati(Frui & Veg. Market),2019,7,298.8,29,1500
Maharashtra,Amrawati(Frui & Veg. Market),2019,7,298.8,29,3100
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,11,4000
Maharashtra,Jalgaon,2019,7,298.8,2,3600
Maharashtra,Nasik,2019,7,298.8,7,2450
Maharashtra,Nagpur,2019,7,298.8,80,2150
Maharashtra,"Sangli(Phale, Bhajipura Market)",2019,7,298.8,2,8500
Maharashtra,Pune,2019,7,298.8,20,4000
Maharashtra,Nagpur,2019,7,298.8,80,2100
Maharashtra,Nasik,2019,7,298.8,7,2300
Maharashtra,Shrirampur,2019,7,298.8,3,3000
Maharashtra,Jalgaon,2019,7,298.8,2,3750
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,17,4000
Maharashtra,Pune,2019,7,298.8,32,4000
Maharashtra,Amrawati(Frui & Veg. Market),2019,7,298.8,55,2800
Maharashtra,Kamthi,2019,7,298.8,1,2800
Maharashtra,Amrawati(Frui & Veg. Market),2019,7,298.8,60,3000
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,11,3750
Maharashtra,Rahuri,2019,7,298.8,2,7700
Maharashtra,Shrirampur,2019,7,298.8,2,3000
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,4,4500
Maharashtra,Jalgaon,2019,7,298.8,3,3750
Maharashtra,"Sangli(Phale, Bhajipura Market)",2019,7,298.8,7,6000
Maharashtra,Shrirampur,2019,7,298.8,2,3000
Maharashtra,Rahuri,2019,7,298.8,2,5150
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,7,3750
Maharashtra,Rahuri,2019,7,298.8,1,3650
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,13,3500
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,10,4000
Maharashtra,Pune,2019,7,298.8,23,4500
Maharashtra,Nagpur,2019,7,298.8,48,2050
Maharashtra,Jalgaon,2019,7,298.8,2,3750
Maharashtra,Nasik,2019,7,298.8,32,3600
Maharashtra,Amrawati(Frui & Veg. Market),2019,7,298.8,1,2500
Maharashtra,Rahuri,2019,7,298.8,1,7015
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,12,4000
Maharashtra,Jalgaon,2019,7,298.8,5,4000
Maharashtra,Mumbai- Fruit Market,2019,7,298.8,362,5000
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,8,3250
Maharashtra,Nasik,2019,7,298.8,7,2500
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,15,4000
Maharashtra,Shrirampur,2019,7,298.8,3,3000
Maharashtra,Rahuri,2019,7,298.8,1,3000
Maharashtra,Nagpur,2019,7,298.8,28,2325
Maharashtra,Pune,2019,7,298.8,29,4500
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,3,3000
Maharashtra,Mumbai- Fruit Market,2019,7,298.8,484,5000
Maharashtra,Rahuri,2019,7,298.8,3,6395
Maharashtra,Nagpur,2019,7,298.8,50,2375
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,15,4500
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,8,4000
Maharashtra,Mumbai- Fruit Market,2019,7,298.8,"1,110.00",4000
Maharashtra,Nasik,2019,7,298.8,2,2500
Maharashtra,Pune,2019,7,298.8,51,4500
Maharashtra,Nagpur,2019,7,298.8,50,2050
Maharashtra,Shrirampur,2019,7,298.8,2,4000
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,7,5000
Maharashtra,Nagpur,2019,7,298.8,84,2325
Maharashtra,Pune,2019,7,298.8,58,5000
Maharashtra,Rahuri,2019,7,298.8,1,4995
Maharashtra,Shrirampur,2019,7,298.8,2,4000
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,5,4000
Maharashtra,Nagpur,2019,7,298.8,20,2325
Maharashtra,Amrawati(Frui & Veg. Market),2019,7,298.8,9,4500
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,13,4000
Maharashtra,Nasik,2019,7,298.8,8,3500
Maharashtra,Jalgaon,2019,7,298.8,3,4000
Maharashtra,Shrirampur,2019,7,298.8,2,4000
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,8,4500
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,4,3500
Maharashtra,Amrawati(Frui & Veg. Market),2019,7,298.8,12,4000
Maharashtra,Amrawati(Frui & Veg. Market),2019,7,298.8,12,1500
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,5,4000
Maharashtra,Nagpur,2019,7,298.8,45,2225
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,3,3250
Maharashtra,Jalgaon,2019,7,298.8,1,4000
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,1,4000
Maharashtra,Mumbai- Fruit Market,2019,7,298.8,404,4750
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,4,4500
Maharashtra,Nagpur,2019,7,298.8,1,2225
Maharashtra,Nagpur,2019,7,298.8,1,1875
Maharashtra,Shrirampur,2019,7,298.8,3,5000
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,2,5000
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,5,6250
Maharashtra,Nagpur,2019,7,298.8,19,2325
Maharashtra,Nasik,2019,7,298.8,6,2500
Maharashtra,Pune,2019,7,298.8,16,6000
Maharashtra,Nagpur,2019,7,298.8,7,2325
Maharashtra,Pune,2019,7,298.8,28,5000
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,2,5000
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,8,4250
Maharashtra,Mumbai- Fruit Market,2019,7,298.8,369,3000
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,4,5000
Maharashtra,Shrirampur,2019,7,298.8,1,6000
Maharashtra,Kamthi,2019,7,298.8,1,3500
Maharashtra,Mumbai- Fruit Market,2019,7,298.8,262,4850
Maharashtra,Nagpur,2019,7,298.8,60,2375
Maharashtra,Nasik,2019,7,298.8,13,3600
Maharashtra,Pune,2019,7,298.8,21,3000
Maharashtra,Nagpur,2019,7,298.8,60,2050
Maharashtra,Amrawati(Frui & Veg. Market),2019,7,298.8,13,3000
Maharashtra,Nagpur,2019,7,298.8,15,1875
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,3,5000
Maharashtra,Nasik,2019,7,298.8,6,3600
Maharashtra,Mumbai- Fruit Market,2019,7,298.8,253,5000
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,2,4750
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,4,5000
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,3,4250
Maharashtra,Nagpur,2019,7,298.8,41,2325
Maharashtra,Nasik,2019,7,298.8,12,3700
Maharashtra,Nagpur,2019,7,298.8,41,4125
Maharashtra,Pune,2019,7,298.8,20,5000
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,3,5000
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,6,5000
Maharashtra,Rahuri,2019,7,298.8,1,4000
Maharashtra,Nasik,2019,7,298.8,12,3700
Maharashtra,Mumbai- Fruit Market,2019,7,298.8,"1,122.00",5000
Maharashtra,Pune,2019,7,298.8,16,5000
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,3,2250
Maharashtra,Mumbai- Fruit Market,2019,7,298.8,380,5000
Maharashtra,Nagpur,2019,7,298.8,30,1875
Maharashtra,Nagpur,2019,7,298.8,30,2375
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,3,4500
Maharashtra,Jalgaon,2019,7,298.8,2,4000
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,1,3250
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,3,5000
Maharashtra,Nagpur,2019,7,298.8,20,2150
Maharashtra,Nagpur,2019,7,298.8,20,1875
Maharashtra,Mumbai- Fruit Market,2019,7,298.8,313,5000
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,3,5000
Maharashtra,Nagpur,2019,7,298.8,20,2200
Maharashtra,Mumbai- Fruit Market,2019,7,298.8,414,5000
Maharashtra,Nagpur,2019,7,298.8,20,1950
Maharashtra,Mumbai- Fruit Market,2019,7,298.8,337,5000
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,3,5000
Maharashtra,Chattrapati Sambhajinagar,2019,7,298.8,3,2250
Maharashtra,Jalgaon,2019,7,298.8,1,4000
Maharashtra,Nagpur,2019,7,298.8,5,2050
Maharashtra,Chandrapur(Ganjwad),2019,7,298.8,2,5500
Maharashtra,Mumbai- Fruit Market,2019,7,298.8,44,5000
Maharashtra,Nagpur,2019,7,298.8,10,1875
Maharashtra,Mumbai- Fruit Market,2019,7,298.8,119,4900
Maharashtra,Nagpur,2019,7,298.8,1,3750
Maharashtra,Nasik,2019,7,298.8,5,3600
Maharashtra,Mumbai- Fruit Market,2019,8,299.9,109,5600
Maharashtra,Nagpur,2019,8,299.9,13,1875
Maharashtra,Mumbai- Fruit Market,2019,8,299.9,46,7000
Maharashtra,Mumbai- Fruit Market,2019,8,299.9,195,6000
Maharashtra,Mumbai- Fruit Market,2019,8,299.9,149,5400
Maharashtra,Mumbai- Fruit Market,2019,8,299.9,"1,117.00",5300
Maharashtra,Mumbai- Fruit Market,2019,8,299.9,6,6000
Maharashtra,Mumbai- Fruit Market,2019,8,299.9,71,5250
Maharashtra,Mumbai- Fruit Market,2019,8,299.9,63,5500
Maharashtra,Mumbai- Fruit Market,2019,8,299.9,113,6000
Maharashtra,Mumbai- Fruit Market,2019,8,299.9,42,6250
Maharashtra,Mumbai- Fruit Market,2019,8,299.9,49,6500
Maharashtra,Mumbai- Fruit Market,2019,8,299.9,7,6400
Maharashtra,Mumbai- Fruit Market,2019,9,259.5,15,6600
Maharashtra,Amrawati(Frui & Veg. Market),2019,11,31.6,25,2750
Maharashtra,Amrawati(Frui & Veg. Market),2019,11,31.6,13,3000
Maharashtra,Mumbai- Fruit Market,2020,1,28.3,8,8000
Maharashtra,Mumbai- Fruit Market,2020,2,12.1,5,7000
Maharashtra,Mumbai- Fruit Market,2020,2,12.1,16,6500
Maharashtra,Mumbai- Fruit Market,2020,2,12.1,1,6500
Maharashtra,Mumbai- Fruit Market,2020,2,12.1,5,7000
Maharashtra,Mumbai- Fruit Market,2020,2,12.1,10,7000
Maharashtra,Mumbai- Fruit Market,2020,2,12.1,12,6500
Maharashtra,Mumbai- Fruit Market,2020,2,12.1,123,6000
Maharashtra,Mumbai- Fruit Market,2020,2,12.1,28,6500
Maharashtra,Kamthi,2020,2,12.1,1,7000
Maharashtra,Mumbai- Fruit Market,2020,2,12.1,21,6500
Maharashtra,Mumbai- Fruit Market,2020,2,12.1,30,75000
Maharashtra,Chattrapati Sambhajinagar,2020,2,12.1,1,12000
Maharashtra,Mumbai- Fruit Market,2020,2,12.1,37,6250
Maharashtra,Mumbai- Fruit Market,2020,2,12.1,40,5750
Maharashtra,Mumbai- Fruit Market,2020,2,12.1,98,6000
Maharashtra,Mumbai- Fruit Market,2020,2,12.1,22,65000
Maharashtra,Mumbai- Fruit Market,2020,3,44.7,71,6500
Maharashtra,Mumbai- Fruit Market,2020,3,44.7,91,6250
Maharashtra,Mumbai- Fruit Market,2020,3,44.7,78,6000
Maharashtra,Mumbai- Fruit Market,2020,3,44.7,101,6000
Maharashtra,Mumbai- Fruit Market,2020,3,44.7,22,6000
Maharashtra,Chattrapati Sambhajinagar,2020,3,44.7,1,9000
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,1,8000
Maharashtra,Mumbai- Fruit Market,2020,3,44.7,36,5750
Maharashtra,Amrawati(Frui & Veg. Market),2020,3,44.7,26,5500
Maharashtra,Mumbai- Fruit Market,2020,3,44.7,162,5500
Maharashtra,Mumbai- Fruit Market,2020,3,44.7,103,5500
Maharashtra,Chattrapati Sambhajinagar,2020,3,44.7,1,9000
Maharashtra,Mumbai- Fruit Market,2020,3,44.7,175,8500
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,1,9000
Maharashtra,Mumbai- Fruit Market,2020,3,44.7,61,5500
Maharashtra,Amrawati(Frui & Veg. Market),2020,3,44.7,18,5250
Maharashtra,Mumbai- Fruit Market,2020,3,44.7,325,6000
Maharashtra,Chattrapati Sambhajinagar,2020,3,44.7,1,9500
Maharashtra,Amrawati(Frui & Veg. Market),2020,3,44.7,12,4500
Maharashtra,Mumbai- Fruit Market,2020,3,44.7,228,5000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,3,44.7,1,7000
Maharashtra,Amrawati(Frui & Veg. Market),2020,3,44.7,21,4500
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,1,8000
Maharashtra,Nasik,2020,3,44.7,1,8000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,3,44.7,1,5000
Maharashtra,Chattrapati Sambhajinagar,2020,3,44.7,1,8500
Maharashtra,Nasik,2020,3,44.7,2,8000
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,1,6500
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,1,10000
Maharashtra,Chattrapati Sambhajinagar,2020,3,44.7,1,7000
Maharashtra,Chattrapati Sambhajinagar,2020,3,44.7,1,6000
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,1,6000
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,1,6000
Maharashtra,Amrawati(Frui & Veg. Market),2020,3,44.7,2,2500
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,3,44.7,1,6000
Maharashtra,Amrawati(Frui & Veg. Market),2020,3,44.7,5,3500
Maharashtra,Amrawati(Frui & Veg. Market),2020,4,42.7,1,4500
Maharashtra,Mumbai- Fruit Market,2020,4,42.7,213,250
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,4,42.7,1,3700
Maharashtra,Mumbai- Fruit Market,2020,4,42.7,305,12000
Maharashtra,Amrawati(Frui & Veg. Market),2020,4,42.7,2,4500
Maharashtra,Mumbai- Fruit Market,2020,4,42.7,391,14000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,4,42.7,1,4000
Maharashtra,Amrawati(Frui & Veg. Market),2020,4,42.7,7,5250
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,4,42.7,4,4000
Maharashtra,Chattrapati Sambhajinagar,2020,4,42.7,1,6500
Maharashtra,Jalgaon,2020,4,42.7,8,5000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,4,42.7,7,4000
Maharashtra,Solapur,2020,4,42.7,7,2200
Maharashtra,Jalgaon,2020,4,42.7,3,5000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,4,42.7,4,4000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,4,42.7,6,9000
Maharashtra,Ramtek,2020,4,42.7,1,1200
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,4,42.7,6,9000
Maharashtra,Ramtek,2020,4,42.7,2,1900
Maharashtra,Chandrapur(Ganjwad),2020,4,42.7,13,5000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,4,42.7,22,13000
Maharashtra,Nasik,2020,4,42.7,17,9000
Maharashtra,Chattrapati Sambhajinagar,2020,4,42.7,3,8500
Maharashtra,Ramtek,2020,4,42.7,1,1900
Maharashtra,Chattrapati Sambhajinagar,2020,4,42.7,7,11000
Maharashtra,Ramtek,2020,4,42.7,7,1900
Maharashtra,Nasik,2020,4,42.7,54,12500
Maharashtra,Solapur,2020,4,42.7,10,2600
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,14,2000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,14,14000
Maharashtra,Shrirampur,2020,5,71.8,1,9500
Maharashtra,Ahmednagar,2020,5,71.8,2,11000
Maharashtra,Ahmednagar,2020,5,71.8,2,7000
Maharashtra,Shrirampur,2020,5,71.8,2,8000
Maharashtra,Ahmednagar,2020,5,71.8,2,9500
Maharashtra,Chattrapati Sambhajinagar,2020,5,71.8,9,5000
Maharashtra,Nasik,2020,5,71.8,36,10000
Maharashtra,Jalgaon,2020,5,71.8,2,5000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,33,13000
Maharashtra,Ramtek,2020,5,71.8,5,1900
Maharashtra,Shrirampur,2020,5,71.8,2,8000
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,38,4500
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,18,13000
Maharashtra,Ramtek,2020,5,71.8,4,1900
Maharashtra,Nasik,2020,5,71.8,43,10000
Maharashtra,Ahmednagar,2020,5,71.8,2,9000
Maharashtra,Shrirampur,2020,5,71.8,2,7000
Maharashtra,Jalgaon,2020,5,71.8,8,4500
Maharashtra,Chattrapati Sambhajinagar,2020,5,71.8,9,5500
Maharashtra,Nasik,2020,5,71.8,35,10000
Maharashtra,Mumbai- Fruit Market,2020,5,71.8,649,12000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,25,11000
Maharashtra,Nagpur,2020,5,71.8,200,1325
Maharashtra,Ahmednagar,2020,5,71.8,5,11000
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,36,5000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,51,11000
Maharashtra,Nasik,2020,5,71.8,54,10000
Maharashtra,Ramtek,2020,5,71.8,3,1900
Maharashtra,Jalgaon,2020,5,71.8,13,4500
Maharashtra,Shrirampur,2020,5,71.8,3,6500
Maharashtra,Chattrapati Sambhajinagar,2020,5,71.8,7,6750
Maharashtra,Kamthi,2020,5,71.8,1,3000
Maharashtra,Ramtek,2020,5,71.8,3,1900
Maharashtra,Nasik,2020,5,71.8,35,10000
Maharashtra,Shrirampur,2020,5,71.8,2,6000
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,26,3500
Maharashtra,Kamthi,2020,5,71.8,1,1400
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,65,8000
Maharashtra,Nagpur,2020,5,71.8,600,1325
Maharashtra,Jalgaon,2020,5,71.8,7,4500
Maharashtra,Nagpur,2020,5,71.8,600,3200
Maharashtra,Solapur,2020,5,71.8,13,5000
Maharashtra,Kamthi,2020,5,71.8,2,3000
Maharashtra,Solapur,2020,5,71.8,15,4000
Maharashtra,Rahuri,2020,5,71.8,1,3000
Maharashtra,Ramtek,2020,5,71.8,2,1900
Maharashtra,Jalgaon,2020,5,71.8,6,4000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,43,10000
Maharashtra,Shrirampur,2020,5,71.8,1,7000
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,25,3500
Maharashtra,Chattrapati Sambhajinagar,2020,5,71.8,9,7500
Maharashtra,Ramtek,2020,5,71.8,2,1900
Maharashtra,Nasik,2020,5,71.8,39,10000
Maharashtra,Solapur,2020,5,71.8,7,1600
Maharashtra,Kamthi,2020,5,71.8,1,3000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,34,10000
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,23,3000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,35,10000
Maharashtra,Kamthi,2020,5,71.8,1,3000
Maharashtra,Solapur,2020,5,71.8,14,1500
Maharashtra,Shrirampur,2020,5,71.8,2,7000
Maharashtra,Ahmednagar,2020,5,71.8,10,9000
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,27,3000
Maharashtra,Nasik,2020,5,71.8,30,9000
Maharashtra,Kamthi,2020,5,71.8,1,3000
Maharashtra,Jalgaon,2020,5,71.8,8,4500
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,12,10000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,12,1300
Maharashtra,Ramtek,2020,5,71.8,2,1900
Maharashtra,Solapur,2020,5,71.8,13,1400
Maharashtra,Ramtek,2020,5,71.8,3,1900
Maharashtra,Shrirampur,2020,5,71.8,2,7000
Maharashtra,Ahmednagar,2020,5,71.8,10,9000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,1,10000
Maharashtra,Jalgaon,2020,5,71.8,5,4500
Maharashtra,Nagpur,2020,5,71.8,500,3450
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,46,4000
Maharashtra,Solapur,2020,5,71.8,23,5000
Maharashtra,Nagpur,2020,5,71.8,500,2100
Maharashtra,Nasik,2020,5,71.8,39,9000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,1,1200
Maharashtra,Ramtek,2020,5,71.8,1,1900
Maharashtra,Ahmednagar,2020,5,71.8,8,7000
Maharashtra,Nagpur,2020,5,71.8,114,1950
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,28,1200
Maharashtra,Solapur,2020,5,71.8,31,1000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,28,10000
Maharashtra,Nagpur,2020,5,71.8,114,3250
Maharashtra,Ramtek,2020,5,71.8,3,1900
Maharashtra,Nasik,2020,5,71.8,62,9000
Maharashtra,Shrirampur,2020,5,71.8,2,7000
Maharashtra,Ahmednagar,2020,5,71.8,7,7000
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,31,3500
Maharashtra,Nasik,2020,5,71.8,62,9000
Maharashtra,Ramtek,2020,5,71.8,2,1900
Maharashtra,Solapur,2020,5,71.8,12,1000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,57,10000
Maharashtra,Jalgaon,2020,5,71.8,9,4500
Maharashtra,Jalgaon,2020,5,71.8,8,5000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,48,1500
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,23,6000
Maharashtra,Ramtek,2020,5,71.8,3,2100
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,48,9000
Maharashtra,Mumbai- Fruit Market,2020,5,71.8,573,11500
Maharashtra,Kamthi,2020,5,71.8,1,3500
Maharashtra,Solapur,2020,5,71.8,11,4000
Maharashtra,Nasik,2020,5,71.8,56,9000
Maharashtra,Chattrapati Sambhajinagar,2020,5,71.8,6,5500
Maharashtra,Shrirampur,2020,5,71.8,2,6500
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,27,4000
Maharashtra,Nagpur,2020,5,71.8,10,3950
Maharashtra,Mumbai- Fruit Market,2020,5,71.8,562,11250
Maharashtra,Nagpur,2020,5,71.8,10,2175
Maharashtra,Chattrapati Sambhajinagar,2020,5,71.8,8,5250
Maharashtra,Jalgaon,2020,5,71.8,5,5000
Maharashtra,Nasik,2020,5,71.8,77,9000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,42,1500
Maharashtra,Solapur,2020,5,71.8,16,1000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,42,9000
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,21,4000
Maharashtra,Chattrapati Sambhajinagar,2020,5,71.8,5,5250
Maharashtra,Ramtek,2020,5,71.8,2,1900
Maharashtra,Jalgaon,2020,5,71.8,12,4500
Maharashtra,Nasik,2020,5,71.8,25,9000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,38,9000
Maharashtra,Mumbai- Fruit Market,2020,5,71.8,615,11250
Maharashtra,Solapur,2020,5,71.8,12,1000
Maharashtra,Chattrapati Sambhajinagar,2020,5,71.8,6,7250
Maharashtra,Ramtek,2020,5,71.8,4,1900
Maharashtra,Shrirampur,2020,5,71.8,2,7000
Maharashtra,Ahmednagar,2020,5,71.8,2,8000
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,21,3500
Maharashtra,Chattrapati Sambhajinagar,2020,5,71.8,6,7500
Maharashtra,Ramtek,2020,5,71.8,1,2100
Maharashtra,Mumbai- Fruit Market,2020,5,71.8,442,10750
Maharashtra,Nasik,2020,5,71.8,74,9000
Maharashtra,Ahmednagar,2020,5,71.8,1,7500
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,28,4000
Maharashtra,Ramtek,2020,5,71.8,4,2100
Maharashtra,Jalgaon,2020,5,71.8,4,6500
Maharashtra,Solapur,2020,5,71.8,19,1000
Maharashtra,Mumbai- Fruit Market,2020,5,71.8,365,10750
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,43,9000
Maharashtra,Chattrapati Sambhajinagar,2020,5,71.8,9,8000
Maharashtra,Shrirampur,2020,5,71.8,2,7000
Maharashtra,Chattrapati Sambhajinagar,2020,5,71.8,13,6250
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,32,4000
Maharashtra,Mumbai- Fruit Market,2020,5,71.8,386,10250
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,49,9000
Maharashtra,Ramtek,2020,5,71.8,2,1900
Maharashtra,Solapur,2020,5,71.8,14,1000
Maharashtra,Shrirampur,2020,5,71.8,2,7000
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,18,4000
Maharashtra,Mumbai- Fruit Market,2020,5,71.8,426,10000
Maharashtra,Chattrapati Sambhajinagar,2020,5,71.8,15,6250
Maharashtra,Ramtek,2020,5,71.8,3,1900
Maharashtra,Jalgaon,2020,5,71.8,3,7000
Maharashtra,Solapur,2020,5,71.8,17,3000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,27,9000
Maharashtra,Shrirampur,2020,5,71.8,2,7000
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,25,5000
Maharashtra,Jalgaon,2020,5,71.8,6,6000
Maharashtra,Mumbai- Fruit Market,2020,5,71.8,373,10000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2020,5,71.8,43,9000
Maharashtra,Nasik,2020,5,71.8,24,12500
