State,Market,Year,Month,Rainfall(mm),Arrivals (Tonnes),Modal Price(Rs./Quintal),Reported Date
Maharashtra,Yawal,,,,660,1130,09-May-22
Maharashtra,Pune(Moshi),,,,3,3000,09-May-22
Maharashtra,Nagpur,,,,2,525,10-May-22
Maharashtra,Pandharpur,,,,10,680,10-May-22
Maharashtra,Nasik,,,,8,1000,10-May-22
Maharashtra,Pune(Moshi),,,,2,3300,10-May-22
Maharashtra,Pandharpur,,,,10,550,11-May-22
Maharashtra,Nagpur,,,,11,525,11-May-22
Maharashtra,Nasik,,,,13,1000,11-May-22
Maharashtra,Pune(Moshi),,,,2,4000,12-May-22
Maharashtra,Nagpur,,,,2,525,14-May-22
Maharashtra,Pandharpur,,,,10,710,14-May-22
Maharashtra,Pune(Moshi),,,,1,4000,14-May-22
Maharashtra,Yawal,,,,559,1210,15-May-22
Maharashtra,Pune(Moshi),,,,2,1550,15-May-22
Maharashtra,Pune,,,,2,1000,15-May-22
Maharashtra,Anajngaon,,,,1,800,16-May-22
Maharashtra,Nasik,,,,22,1250,16-May-22
Maharashtra,Pandharpur,,,,5,750,16-May-22
Maharashtra,Yawal,,,,579,1210,16-May-22
Maharashtra,Yawal,,,,552,1220,17-May-22
Maharashtra,Nasik,,,,17,1250,17-May-22
Maharashtra,Pune(Moshi),,,,2,2500,17-May-22
Maharashtra,Nagpur,,,,4,525,18-May-22
Maharashtra,Nasik,,,,21,1250,18-May-22
Maharashtra,Pandharpur,,,,5,625,18-May-22
Maharashtra,Pune,,,,2,1000,19-May-22
Maharashtra,Pune(Moshi),,,,4,3250,19-May-22
Maharashtra,Pandharpur,,,,10,851,19-May-22
Maharashtra,Nasik,,,,8,1250,19-May-22
Maharashtra,Nagpur,,,,4,525,20-May-22
Maharashtra,Nasik,,,,25,1250,20-May-22
Maharashtra,Pune(Moshi),,,,3,2450,20-May-22
Maharashtra,Pandharpur,,,,5,900,21-May-22
Maharashtra,Nagpur,,,,2,525,21-May-22
Maharashtra,Pune(Moshi),,,,1,2750,21-May-22
Maharashtra,Yawal,,,,450,1260,21-May-22
Maharashtra,Nasik,,,,26,1250,21-May-22
Maharashtra,Yawal,,,,423,1280,22-May-22
Maharashtra,Pune(Moshi),,,,2,3250,22-May-22
Maharashtra,Anajngaon,,,,1,800,23-May-22
Maharashtra,Nagpur,,,,6,525,23-May-22
Maharashtra,Yawal,,,,461,1300,23-May-22
Maharashtra,Pandharpur,,,,5,900,23-May-22
Maharashtra,Pune(Moshi),,,,2,2750,23-May-22
Maharashtra,Nasik,,,,17,1250,23-May-22
Maharashtra,Pune(Moshi),,,,2,2000,24-May-22
Maharashtra,Pandharpur,,,,5,800,24-May-22
Maharashtra,Pandharpur,,,,5,1144,25-May-22
Maharashtra,Yawal,,,,905,1255,26-May-22
Maharashtra,Pune(Moshi),,,,2,3250,26-May-22
Maharashtra,Nasik,,,,11,1250,26-May-22
Maharashtra,Yawal,,,,361,1235,27-May-22
Maharashtra,Nasik,,,,23,1250,27-May-22
Maharashtra,Pune(Moshi),,,,1,2750,27-May-22
Maharashtra,Pandharpur,,,,10,1200,27-May-22
Maharashtra,Pune,,,,1,1000,27-May-22
Maharashtra,Pune(Moshi),,,,2,3000,28-May-22
Maharashtra,Pune(Moshi),,,,1,3300,29-May-22
Maharashtra,Anajngaon,,,,1,800,30-May-22
Maharashtra,Pune(Moshi),,,,3,3350,30-May-22
Maharashtra,Nagpur,,,,2,525,30-May-22
Maharashtra,Pune,,,,1,1000,31-May-22
Maharashtra,Nagpur,,,,4,525,31-May-22
Maharashtra,Nasik,,,,29,1250,31-May-22
Maharashtra,Pune(Moshi),,,,2,3350,31-May-22
Maharashtra,Pandharpur,,,,2,1300,01-Jun-22
Maharashtra,Pune(Moshi),,,,2,2800,02-Jun-22
Maharashtra,Nasik,,,,15,1250,02-Jun-22
Maharashtra,Yawal,,,,466,1345,03-Jun-22
Maharashtra,Yawal,,,,360,1365,04-Jun-22
Maharashtra,Nasik,,,,38,1000,04-Jun-22
Maharashtra,Pune(Moshi),,,,2,3850,04-Jun-22
Maharashtra,Pandharpur,,,,8,1445,04-Jun-22
Maharashtra,Yawal,,,,301,1415,05-Jun-22
Maharashtra,Pune(Moshi),,,,2,3600,05-Jun-22
Maharashtra,Anajngaon,,,,1,800,06-Jun-22
Maharashtra,Yawal,,,,143,1440,07-Jun-22
Maharashtra,Nagpur,,,,9,525,07-Jun-22
Maharashtra,Pune(Moshi),,,,2,2500,07-Jun-22
Maharashtra,Pandharpur,,,,14,1390,07-Jun-22
Maharashtra,Nasik,,,,9,1250,07-Jun-22
Maharashtra,Yawal,,,,230,1450,08-Jun-22
Maharashtra,Nagpur,,,,7,525,08-Jun-22
Maharashtra,Nasik,,,,20,1250,08-Jun-22
Maharashtra,Pandharpur,,,,14,1335,08-Jun-22
Maharashtra,Yawal,,,,287,1490,09-Jun-22
Maharashtra,Nasik,,,,24,1250,09-Jun-22
Maharashtra,Pandharpur,,,,4,1400,09-Jun-22
Maharashtra,Pune(Moshi),,,,3,4000,09-Jun-22
Maharashtra,Nagpur,,,,15,1875,09-Jun-22
Maharashtra,Pune(Moshi),,,,2,3250,10-Jun-22
Maharashtra,Pandharpur,,,,15,1301,10-Jun-22
Maharashtra,Pune,,,,1,1000,10-Jun-22
Maharashtra,Nagpur,,,,7,4750,10-Jun-22
Maharashtra,Nasik,,,,23,1250,10-Jun-22
Maharashtra,Nagpur,,,,1,525,11-Jun-22
Maharashtra,Pandharpur,,,,7,1460,11-Jun-22
Maharashtra,Nasik,,,,13,1250,11-Jun-22
Maharashtra,Pune(Moshi),,,,2,3250,11-Jun-22
Maharashtra,Pune(Moshi),,,,2,4000,12-Jun-22
Maharashtra,Anajngaon,,,,1,800,13-Jun-22
Maharashtra,Nasik,,,,27,1250,13-Jun-22
Maharashtra,Pandharpur,,,,10,1426,13-Jun-22
Maharashtra,Nagpur,,,,6,525,13-Jun-22
Maharashtra,Nasik,,,,12,1250,14-Jun-22
Maharashtra,Pune,,,,1,1000,14-Jun-22
Maharashtra,Pandharpur,,,,14,1300,14-Jun-22
Maharashtra,Nagpur,,,,7,525,14-Jun-22
Maharashtra,Pune(Moshi),,,,2,4100,14-Jun-22
Maharashtra,Nasik,,,,32,1250,15-Jun-22
Maharashtra,Nagpur,,,,7,525,15-Jun-22
Maharashtra,Pandharpur,,,,15,1402,15-Jun-22
Maharashtra,Nasik,,,,29,1250,17-Jun-22
Maharashtra,Pune(Moshi),,,,2,3500,17-Jun-22
Maharashtra,Pandharpur,,,,15,1225,17-Jun-22
Maharashtra,Nagpur,,,,1,525,18-Jun-22
Maharashtra,Pune(Moshi),,,,3,3500,18-Jun-22
Maharashtra,Nasik,,,,11,1250,18-Jun-22
Maharashtra,Pandharpur,,,,6,1050,18-Jun-22
Maharashtra,Pune(Moshi),,,,2,4500,19-Jun-22
Maharashtra,Yawal,,,,89,1720,20-Jun-22
Maharashtra,Nagpur,,,,7,525,20-Jun-22
Maharashtra,Nasik,,,,12,1250,20-Jun-22
Maharashtra,Pandharpur,,,,8,1501,20-Jun-22
Maharashtra,Pune(Moshi),,,,3,4500,20-Jun-22
Maharashtra,Nagpur,,,,6,525,21-Jun-22
Maharashtra,Yawal,,,,108,1750,21-Jun-22
Maharashtra,Pune(Moshi),,,,3,4100,21-Jun-22
Maharashtra,Yawal,,,,142,1770,22-Jun-22
Maharashtra,Pandharpur,,,,5,1500,22-Jun-22
Maharashtra,Nasik,,,,10,1250,22-Jun-22
Maharashtra,Nagpur,,,,4,525,22-Jun-22
Maharashtra,Yawal,,,,203,1800,23-Jun-22
Maharashtra,Nasik,,,,19,1250,23-Jun-22
Maharashtra,Pune(Moshi),,,,3,4000,23-Jun-22
Maharashtra,Nagpur,,,,6,525,23-Jun-22
Maharashtra,Pune,,,,1,1000,24-Jun-22
Maharashtra,Pandharpur,,,,12,1580,24-Jun-22
Maharashtra,Nagpur,,,,4,525,24-Jun-22
Maharashtra,Pune(Moshi),,,,3,4000,24-Jun-22
Maharashtra,Pune(Moshi),,,,2,2000,25-Jun-22
Maharashtra,Nagpur,,,,7,525,25-Jun-22
Maharashtra,Pandharpur,,,,10,1786,25-Jun-22
Maharashtra,Nasik,,,,16,1250,25-Jun-22
Maharashtra,Pune(Moshi),,,,2,4000,26-Jun-22
Maharashtra,Nagpur,,,,8,525,27-Jun-22
Maharashtra,Pandharpur,,,,20,1500,27-Jun-22
Maharashtra,Nasik,,,,10,1250,27-Jun-22
Maharashtra,Pune(Moshi),,,,1,3000,27-Jun-22
Maharashtra,Nagpur,,,,1,525,28-Jun-22
Maharashtra,Pandharpur,,,,20,1401,28-Jun-22
Maharashtra,Pune(Moshi),,,,2,4000,28-Jun-22
Maharashtra,Nasik,,,,21,1250,28-Jun-22
Maharashtra,Nasik,,,,16,1250,29-Jun-22
Maharashtra,Nagpur,,,,13,525,29-Jun-22
Maharashtra,Pandharpur,,,,10,1560,29-Jun-22
Maharashtra,Pune(Moshi),,,,3,3400,30-Jun-22
Maharashtra,Nasik,,,,16,1250,30-Jun-22
Maharashtra,Pune(Moshi),,,,2,5500,01-Jul-22
Maharashtra,Nagpur,,,,6,525,01-Jul-22
Maharashtra,Yawal,,,,90,1900,02-Jul-22
Maharashtra,Pandharpur,,,,5,1700,02-Jul-22
Maharashtra,Pune(Moshi),,,,3,3850,03-Jul-22
Maharashtra,Yawal,,,,55,1900,03-Jul-22
Maharashtra,Nasik,,,,21,1200,03-Jul-22
Maharashtra,Pune,,,,1,1000,03-Jul-22
Maharashtra,Anajngaon,,,,2,1300,04-Jul-22
Maharashtra,Nagpur,,,,3,525,04-Jul-22
Maharashtra,Pune(Moshi),,,,2,3250,04-Jul-22
Maharashtra,Yawal,,,,80,1910,04-Jul-22
Maharashtra,Nasik,,,,57,1250,04-Jul-22
Maharashtra,Pandharpur,,,,25,1500,04-Jul-22
Maharashtra,Pune,,,,1,1000,05-Jul-22
Maharashtra,Nasik,,,,47,1250,05-Jul-22
Maharashtra,Nagpur,,,,2,525,05-Jul-22
Maharashtra,Yawal,,,,80,1910,05-Jul-22
Maharashtra,Pandharpur,,,,15,1952,05-Jul-22
Maharashtra,Yawal,,,,45,1930,06-Jul-22
Maharashtra,Nasik,,,,11,1250,06-Jul-22
Maharashtra,Pandharpur,,,,5,1501,06-Jul-22
Maharashtra,Yawal,,,,141,1930,07-Jul-22
Maharashtra,Pune(Moshi),,,,3,3300,07-Jul-22
Maharashtra,Nagpur,,,,3,525,07-Jul-22
Maharashtra,Pandharpur,,,,1,1951,07-Jul-22
Maharashtra,Nasik,,,,5,1250,07-Jul-22
Maharashtra,Yawal,,,,105,1930,08-Jul-22
Maharashtra,Pune(Moshi),,,,2,3500,08-Jul-22
Maharashtra,Nasik,,,,24,1250,08-Jul-22
Maharashtra,Nagpur,,,,1,525,08-Jul-22
Maharashtra,Yawal,,,,100,1930,09-Jul-22
Maharashtra,Nasik,,,,8,1250,09-Jul-22
Maharashtra,Pune(Moshi),,,,4,4150,09-Jul-22
Maharashtra,Nagpur,,,,1,525,09-Jul-22
Maharashtra,Yawal,,,,74,1950,10-Jul-22
Maharashtra,Pune(Moshi),,,,6,4500,10-Jul-22
Maharashtra,Yawal,,,,51,1950,11-Jul-22
Maharashtra,Pune(Moshi),,,,1,4750,11-Jul-22
Maharashtra,Nagpur,,,,6,525,11-Jul-22
Maharashtra,Nasik,,,,5,1250,11-Jul-22
Maharashtra,Yawal,,,,56,1970,12-Jul-22
Maharashtra,Nasik,,,,8,1250,12-Jul-22
Maharashtra,Pandharpur,,,,2,1200,12-Jul-22
Maharashtra,Pune(Moshi),,,,3,3500,12-Jul-22
Maharashtra,Yawal,,,,46,1970,13-Jul-22
Maharashtra,Nagpur,,,,4,525,13-Jul-22
Maharashtra,Yawal,,,,132,2010,14-Jul-22
Maharashtra,Nasik,,,,15,1250,14-Jul-22
Maharashtra,Pune(Moshi),,,,2,4500,14-Jul-22
Maharashtra,Pune(Moshi),,,,2,4000,15-Jul-22
Maharashtra,Yawal,,,,72,2050,15-Jul-22
Maharashtra,Yawal,,,,155,2100,16-Jul-22
Maharashtra,Nasik,,,,12,1250,16-Jul-22
Maharashtra,Pune(Moshi),,,,2,4500,16-Jul-22
Maharashtra,Nagpur,,,,4,525,16-Jul-22
Maharashtra,Pandharpur,,,,5,1670,16-Jul-22
Maharashtra,Yawal,,,,210,2100,17-Jul-22
Maharashtra,Pune(Moshi),,,,3,4500,17-Jul-22
Maharashtra,Yawal,,,,85,2120,18-Jul-22
Maharashtra,Nagpur,,,,2,525,18-Jul-22
Maharashtra,Nasik,,,,13,1250,18-Jul-22
Maharashtra,Pune(Moshi),,,,2,4500,18-Jul-22
Maharashtra,Pandharpur,,,,5,1650,18-Jul-22
Maharashtra,Nagpur,,,,6,525,19-Jul-22
Maharashtra,Pune(Moshi),,,,1,4500,19-Jul-22
Maharashtra,Yawal,,,,20,2120,19-Jul-22
Maharashtra,Nasik,,,,21,1250,19-Jul-22
Maharashtra,Pandharpur,,,,10,1700,19-Jul-22
Maharashtra,Yawal,,,,51,2180,20-Jul-22
Maharashtra,Nasik,,,,27,1250,20-Jul-22
Maharashtra,Pandharpur,,,,10,1500,20-Jul-22
Maharashtra,Nagpur,,,,1,525,20-Jul-22
Maharashtra,Pune(Moshi),,,,2,4000,21-Jul-22
Maharashtra,Pandharpur,,,,10,1300,21-Jul-22
Maharashtra,Nasik,,,,16,1250,21-Jul-22
Maharashtra,Yawal,,,,85,2210,21-Jul-22
Maharashtra,Nasik,,,,13,1250,22-Jul-22
Maharashtra,Yawal,,,,60,2210,22-Jul-22
Maharashtra,Pune,,,,1,1000,22-Jul-22
Maharashtra,Pune(Moshi),,,,2,4500,22-Jul-22
Maharashtra,Pandharpur,,,,10,1300,22-Jul-22
Maharashtra,Yawal,,,,65,2210,23-Jul-22
Maharashtra,Pune(Moshi),,,,1,4500,23-Jul-22
Maharashtra,Nagpur,,,,4,525,23-Jul-22
Maharashtra,Nasik,,,,27,1200,23-Jul-22
Maharashtra,Pandharpur,,,,10,1500,23-Jul-22
Maharashtra,Yawal,,,,68,2210,24-Jul-22
Maharashtra,Pune,,,,1,1300,24-Jul-22
Maharashtra,Pune(Moshi),,,,3,4500,24-Jul-22
Maharashtra,Yawal,,,,120,2210,25-Jul-22
Maharashtra,Pune(Moshi),,,,2,4100,25-Jul-22
Maharashtra,Pune,,,,1,1000,25-Jul-22
Maharashtra,Pandharpur,,,,15,1500,25-Jul-22
Maharashtra,Nasik,,,,29,1000,25-Jul-22
Maharashtra,Nagpur,,,,5,525,26-Jul-22
Maharashtra,Nasik,,,,24,1000,26-Jul-22
Maharashtra,Pandharpur,,,,10,1501,26-Jul-22
Maharashtra,Pune(Moshi),,,,3,4500,26-Jul-22
Maharashtra,Nagpur,,,,1,525,27-Jul-22
Maharashtra,Nasik,,,,42,1000,27-Jul-22
Maharashtra,Jalgaon,,,,1,350,28-Jul-22
Maharashtra,Pune(Moshi),,,,3,4000,28-Jul-22
Maharashtra,Nagpur,,,,8,525,28-Jul-22
Maharashtra,Nasik,,,,24,1000,28-Jul-22
Maharashtra,Pune(Moshi),,,,2,4500,29-Jul-22
Maharashtra,Nasik,,,,30,1000,29-Jul-22
Maharashtra,Jalgaon,,,,1,400,30-Jul-22
Maharashtra,Nasik,,,,28,1000,30-Jul-22
Maharashtra,Pune(Moshi),,,,2,4000,30-Jul-22
Maharashtra,Pune,,,,1,1000,31-Jul-22
Maharashtra,Pune(Moshi),,,,3,4750,31-Jul-22
Maharashtra,Anajngaon,,,,1,1800,01-Aug-22
Maharashtra,Pune(Moshi),,,,3,4750,01-Aug-22
Maharashtra,Pandharpur,,,,22,1870,02-Aug-22
Maharashtra,Pune,,,,1,1000,02-Aug-22
Maharashtra,Yawal,,,,87,2180,02-Aug-22
Maharashtra,Nasik,,,,30,1100,02-Aug-22
Maharashtra,Nagpur,,,,5,525,02-Aug-22
Maharashtra,Pune(Moshi),,,,2,4750,02-Aug-22
Maharashtra,Yawal,,,,85,2160,03-Aug-22
Maharashtra,Pandharpur,,,,25,1751,03-Aug-22
Maharashtra,Nasik,,,,24,1000,03-Aug-22
Maharashtra,Nagpur,,,,11,487,03-Aug-22
Maharashtra,Yawal,,,,82,2130,04-Aug-22
Maharashtra,Pandharpur,,,,10,1621,04-Aug-22
Maharashtra,Pune(Moshi),,,,4,4700,04-Aug-22
Maharashtra,Nasik,,,,24,1000,04-Aug-22
Maharashtra,Yawal,,,,111,2130,05-Aug-22
Maharashtra,Pune(Moshi),,,,3,4600,05-Aug-22
Maharashtra,Nagpur,,,,8,525,05-Aug-22
Maharashtra,Nasik,,,,31,1000,05-Aug-22
Maharashtra,Pandharpur,,,,17,1301,05-Aug-22
Maharashtra,Yawal,,,,165,2130,06-Aug-22
Maharashtra,Pandharpur,,,,20,1400,06-Aug-22
Maharashtra,Pune(Moshi),,,,2,3500,06-Aug-22
Maharashtra,Pune(Moshi),,,,3,4000,07-Aug-22
Maharashtra,Pune,,,,1,1000,07-Aug-22
Maharashtra,Nasik,,,,15,1000,07-Aug-22
Maharashtra,Anajngaon,,,,1,1500,08-Aug-22
Maharashtra,Nagpur,,,,9,525,08-Aug-22
Maharashtra,Pune(Moshi),,,,5,4000,08-Aug-22
Maharashtra,Pandharpur,,,,13,1580,08-Aug-22
Maharashtra,Nasik,,,,34,1000,08-Aug-22
Maharashtra,Pandharpur,,,,15,1225,09-Aug-22
Maharashtra,Pune(Moshi),,,,2,4000,09-Aug-22
Maharashtra,Nasik,,,,36,1200,09-Aug-22
Maharashtra,Yawal,,,,150,1920,09-Aug-22
Maharashtra,Pandharpur,,,,15,1350,10-Aug-22
Maharashtra,Nagpur,,,,5,525,10-Aug-22
Maharashtra,Nasik,,,,26,1100,10-Aug-22
Maharashtra,Yawal,,,,160,1870,10-Aug-22
Maharashtra,Nasik,,,,90,1100,11-Aug-22
Maharashtra,Pune(Moshi),,,,3,4000,11-Aug-22
Maharashtra,Nagpur,,,,7,525,11-Aug-22
Maharashtra,Yawal,,,,60,1830,11-Aug-22
Maharashtra,Yawal,,,,165,1830,12-Aug-22
Maharashtra,Nasik,,,,13,1000,12-Aug-22
Maharashtra,Pune(Moshi),,,,2,4500,12-Aug-22
Maharashtra,Pandharpur,,,,25,1165,12-Aug-22
Maharashtra,Yawal,,,,185,1830,13-Aug-22
Maharashtra,Pune(Moshi),,,,2,4000,13-Aug-22
Maharashtra,Nasik,,,,24,1000,13-Aug-22
Maharashtra,Nagpur,,,,4,525,13-Aug-22
Maharashtra,Yawal,,,,19,1830,14-Aug-22
Maharashtra,Pune,,,,2,1000,14-Aug-22
Maharashtra,Pune(Moshi),,,,3,3250,14-Aug-22
Maharashtra,Yawal,,,,30,1930,15-Aug-22
Maharashtra,Nasik,,,,32,1200,15-Aug-22
Maharashtra,Pune(Moshi),,,,3,2500,16-Aug-22
Maharashtra,Mumbai- Fruit Market,,,,38,2000,16-Aug-22
Maharashtra,Nagpur,,,,14,525,16-Aug-22
Maharashtra,Yawal,,,,75,1780,16-Aug-22
Maharashtra,Nasik,,,,22,1250,16-Aug-22
Maharashtra,Pune,,,,2,1000,16-Aug-22
Maharashtra,Pandharpur,,,,20,911,16-Aug-22
Maharashtra,Nasik,,,,17,1250,17-Aug-22
Maharashtra,Nagpur,,,,2,525,17-Aug-22
Maharashtra,Pune,,,,2,1000,17-Aug-22
Maharashtra,Pandharpur,,,,15,1051,17-Aug-22
Maharashtra,Yawal,,,,78,1780,17-Aug-22
Maharashtra,Nagpur,,,,6,525,18-Aug-22
Maharashtra,Yawal,,,,79,1720,18-Aug-22
Maharashtra,Pandharpur,,,,20,960,18-Aug-22
Maharashtra,Nasik,,,,17,1200,18-Aug-22
Maharashtra,Pune(Moshi),,,,3,3900,18-Aug-22
Maharashtra,Nagpur,,,,9,525,19-Aug-22
Maharashtra,Pune,,,,2,1000,19-Aug-22
Maharashtra,Pune(Moshi),,,,3,5500,19-Aug-22
Maharashtra,Nasik,,,,10,1250,19-Aug-22
Maharashtra,Yawal,,,,91,1680,19-Aug-22
Maharashtra,Pandharpur,,,,22,1000,19-Aug-22
Maharashtra,Yawal,,,,203,1680,20-Aug-22
Maharashtra,Nagpur,,,,7,525,20-Aug-22
Maharashtra,Nasik,,,,32,1200,20-Aug-22
Maharashtra,Pandharpur,,,,18,800,20-Aug-22
Maharashtra,Pune(Moshi),,,,2,3750,20-Aug-22
Maharashtra,Nasik,,,,7,1200,21-Aug-22
Maharashtra,Pune(Moshi),,,,3,3250,21-Aug-22
Maharashtra,Pune,,,,2,1000,21-Aug-22
Maharashtra,Yawal,,,,236,1680,21-Aug-22
Maharashtra,Yawal,,,,202,1680,22-Aug-22
Maharashtra,Pune(Moshi),,,,4,3750,22-Aug-22
Maharashtra,Pune,,,,1,1300,22-Aug-22
Maharashtra,Nagpur,,,,8,525,22-Aug-22
Maharashtra,Nasik,,,,36,1200,22-Aug-22
Maharashtra,Yawal,,,,202,1680,23-Aug-22
Maharashtra,Nagpur,,,,1,525,23-Aug-22
Maharashtra,Pune(Moshi),,,,2,3750,23-Aug-22
Maharashtra,Pune,,,,2,1000,23-Aug-22
Maharashtra,Nasik,,,,37,1200,23-Aug-22
Maharashtra,Yawal,,,,155,1690,24-Aug-22
Maharashtra,Pune,,,,1,1000,24-Aug-22
Maharashtra,Nagpur,,,,11,525,24-Aug-22
Maharashtra,Nasik,,,,68,1200,24-Aug-22
Maharashtra,Pandharpur,,,,15,848,24-Aug-22
Maharashtra,Yawal,,,,106,1660,25-Aug-22
Maharashtra,Pune(Moshi),,,,3,3750,25-Aug-22
Maharashtra,Nasik,,,,70,1200,25-Aug-22
Maharashtra,Pandharpur,,,,16,790,25-Aug-22
Maharashtra,Pune,,,,2,1000,25-Aug-22
Maharashtra,Pandharpur,,,,15,900,26-Aug-22
Maharashtra,Nasik,,,,54,1200,26-Aug-22
Maharashtra,Pune(Moshi),,,,2,4250,26-Aug-22
Maharashtra,Nagpur,,,,5,525,27-Aug-22
Maharashtra,Nasik,,,,22,1200,27-Aug-22
Maharashtra,Pune(Moshi),,,,3,3750,27-Aug-22
Maharashtra,Anajngaon,,,,5,1500,28-Aug-22
Maharashtra,Pune(Moshi),,,,4,5000,28-Aug-22
Maharashtra,Anajngaon,,,,5,1500,29-Aug-22
Maharashtra,Pune(Moshi),,,,4,3750,29-Aug-22
Maharashtra,Pune(Moshi),,,,5,3800,30-Aug-22
Maharashtra,Nasik,,,,25,1250,30-Aug-22
Maharashtra,Nagpur,,,,24,525,30-Aug-22
Maharashtra,Pune,,,,1,1000,31-Aug-22
Maharashtra,Nasik,,,,47,1250,31-Aug-22
Maharashtra,Yawal,,,,198,1630,02-Sep-22
Maharashtra,Pandharpur,,,,30,600,02-Sep-22
Maharashtra,Pune(Moshi),,,,3,3750,02-Sep-22
Maharashtra,Nagpur,,,,10,525,02-Sep-22
Maharashtra,Pune,,,,1,1000,02-Sep-22
Maharashtra,Nasik,,,,24,1250,03-Sep-22
Maharashtra,Pune(Moshi),,,,4,3750,03-Sep-22
Maharashtra,Pandharpur,,,,15,655,03-Sep-22
Maharashtra,Nagpur,,,,4,525,03-Sep-22
Maharashtra,Nasik,,,,53,1200,04-Sep-22
Maharashtra,Pune(Moshi),,,,5,1550,04-Sep-22
Maharashtra,Anajngaon,,,,4,1500,05-Sep-22
Maharashtra,Pune,,,,1,1000,05-Sep-22
Maharashtra,Pandharpur,,,,10,700,05-Sep-22
Maharashtra,Pune(Moshi),,,,2,3750,05-Sep-22
Maharashtra,Nagpur,,,,7,525,07-Sep-22
Maharashtra,Yawal,,,,105,1580,07-Sep-22
Maharashtra,Nasik,,,,20,1200,07-Sep-22
Maharashtra,Pune,,,,1,1000,07-Sep-22
Maharashtra,Pandharpur,,,,15,700,07-Sep-22
Maharashtra,Yawal,,,,95,1560,08-Sep-22
Maharashtra,Nagpur,,,,6,525,08-Sep-22
Maharashtra,Pune(Moshi),,,,4,8750,08-Sep-22
Maharashtra,Nasik,,,,44,1200,08-Sep-22
Maharashtra,Pandharpur,,,,10,600,08-Sep-22
Maharashtra,Pune(Moshi),,,,3,3750,09-Sep-22
Maharashtra,Pandharpur,,,,5,650,09-Sep-22
Maharashtra,Pandharpur,,,,5,550,10-Sep-22
Maharashtra,Nagpur,,,,2,525,10-Sep-22
Maharashtra,Pune,,,,1,1000,11-Sep-22
Maharashtra,Pune(Moshi),,,,3,3900,11-Sep-22
Maharashtra,Pune(Moshi),,,,3,4250,13-Sep-22
Maharashtra,Nagpur,,,,4,525,13-Sep-22
Maharashtra,Yawal,,,,70,1560,14-Sep-22
Maharashtra,Nasik,,,,38,800,15-Sep-22
Maharashtra,Nagpur,,,,3,525,15-Sep-22
Maharashtra,Pune(Moshi),,,,3,3800,15-Sep-22
Maharashtra,Pandharpur,,,,15,550,15-Sep-22
Maharashtra,Yawal,,,,95,1570,15-Sep-22
Maharashtra,Pune,,,,2,1000,15-Sep-22
Maharashtra,Nagpur,,,,1,525,16-Sep-22
Maharashtra,Pune(Moshi),,,,3,3800,16-Sep-22
Maharashtra,Pandharpur,,,,10,600,17-Sep-22
Maharashtra,Pune(Moshi),,,,3,3080,17-Sep-22
Maharashtra,Pune(Moshi),,,,3,3800,18-Sep-22
Maharashtra,Pune,,,,1,1000,19-Sep-22
Maharashtra,Pune(Moshi),,,,3,4300,19-Sep-22
Maharashtra,Pandharpur,,,,15,650,19-Sep-22
Maharashtra,Yawal,,,,252,1590,21-Sep-22
Maharashtra,Yawal,,,,269,1600,22-Sep-22
Maharashtra,Pandharpur,,,,10,750,22-Sep-22
Maharashtra,Pune(Moshi),,,,7,3750,22-Sep-22
Maharashtra,Yawal,,,,282,1625,23-Sep-22
Maharashtra,Pune(Moshi),,,,3,4250,23-Sep-22
Maharashtra,Pune,,,,1,1000,23-Sep-22
Maharashtra,Nasik,,,,25,1200,23-Sep-22
Maharashtra,Pandharpur,,,,10,650,23-Sep-22
Maharashtra,Jalgaon,,,,1,400,24-Sep-22
Maharashtra,Pandharpur,,,,12,600,24-Sep-22
Maharashtra,Yawal,,,,172,1645,24-Sep-22
Maharashtra,Pune(Moshi),,,,4,4250,24-Sep-22
Maharashtra,Yawal,,,,153,1645,25-Sep-22
Maharashtra,Pune,,,,2,1800,25-Sep-22
Maharashtra,Pune(Moshi),,,,5,4250,25-Sep-22
Maharashtra,Anajngaon,,,,2,700,26-Sep-22
Maharashtra,Yawal,,,,205,1620,26-Sep-22
Maharashtra,Nagpur,,,,18,525,26-Sep-22
Maharashtra,Pune(Moshi),,,,8,4250,26-Sep-22
Maharashtra,Yawal,,,,334,1595,27-Sep-22
Maharashtra,Yawal,,,,255,1585,28-Sep-22
Maharashtra,Nasik,,,,32,1000,28-Sep-22
Maharashtra,Pune,,,,2,1500,28-Sep-22
Maharashtra,Pandharpur,,,,15,750,28-Sep-22
Maharashtra,Nagpur,,,,11,525,28-Sep-22
Maharashtra,Pune,,,,2,1300,29-Sep-22
Maharashtra,Pandharpur,,,,10,640,29-Sep-22
Maharashtra,Pune(Moshi),,,,7,4100,29-Sep-22
Maharashtra,Nagpur,,,,6,525,29-Sep-22
Maharashtra,Nasik,,,,22,1000,29-Sep-22
Maharashtra,Yawal,,,,274,1565,29-Sep-22
Maharashtra,Nagpur,,,,22,525,30-Sep-22
Maharashtra,Jalgaon,,,,1,400,30-Sep-22
Maharashtra,Pune,,,,1,1200,30-Sep-22
Maharashtra,Pune(Moshi),,,,5,4250,30-Sep-22
Maharashtra,Nasik,,,,18,1000,30-Sep-22
Maharashtra,Pandharpur,,,,10,650,30-Sep-22
Maharashtra,Nagpur,,,,10,525,01-Oct-22
