State,Market,Year,Month,Rainfall(mm),Arrivals (Tonnes),Modal Price(Rs./Quintal)
Maharashtra,Kolhapur,2016,11,7.7,1,650
Maharashtra,Yawal,2016,11,7.7,165,764
Maharashtra,Jalgaon,2016,11,7.7,2,250
Maharashtra,Pandharpur,2016,11,7.7,10,750
Maharashtra,Karad,2016,11,7.7,2,1500
Maharashtra,Kolhapur,2016,11,7.7,2,650
Maharashtra,Nagpur,2016,11,7.7,9,525
Maharashtra,Chandrapur,2016,11,7.7,15,1000
Maharashtra,Nasik,2016,11,7.7,8,1900
Maharashtra,Jalgaon,2016,11,7.7,2,250
Maharashtra,Nasik,2016,11,7.7,2,1750
Maharashtra,Karad,2016,11,7.7,3,1400
Maharashtra,Kolhapur,2016,11,7.7,1,650
Maharashtra,Chandrapur,2016,11,7.7,12,900
Maharashtra,Pandharpur,2016,11,7.7,12,700
Maharashtra,Yawal,2016,11,7.7,195,764
Maharashtra,Nasik,2016,11,7.7,5,1800
Maharashtra,Yawal,2016,11,7.7,360,764
Maharashtra,Chandrapur,2016,11,7.7,14,900
Maharashtra,Ulhasnagar,2016,11,7.7,18,400
Maharashtra,Jalgaon,2016,11,7.7,2,260
Maharashtra,Chandrapur,2016,11,7.7,17,900
Maharashtra,Jalgaon,2016,11,7.7,3,250
Maharashtra,Pandharpur,2016,11,7.7,6,918
Maharashtra,Yawal,2016,11,7.7,323,764
Maharashtra,Kolhapur,2016,11,7.7,1,600
Maharashtra,Solapur,2016,11,7.7,10,600
Maharashtra,Nagpur,2016,11,7.7,5,525
Maharashtra,Karad,2016,11,7.7,4,1500
Maharashtra,Karad,2016,11,7.7,3,1400
Maharashtra,Yawal,2016,11,7.7,307,749
Maharashtra,Anajngaon,2016,11,7.7,6,700
Maharashtra,Yawal,2016,11,7.7,248,749
Maharashtra,Kolhapur,2016,11,7.7,1,650
Maharashtra,Nagpur,2016,11,7.7,11,525
Maharashtra,Pandharpur,2016,11,7.7,10,750
Maharashtra,Karad,2016,11,7.7,2,1500
Maharashtra,Chandrapur,2016,11,7.7,5,800
Maharashtra,Nagpur,2016,11,7.7,8,525
Maharashtra,Pandharpur,2016,11,7.7,10,700
Maharashtra,Indapur,2016,11,7.7,6,611
Maharashtra,Yawal,2016,11,7.7,315,749
Maharashtra,Ulhasnagar,2016,11,7.7,14,400
Maharashtra,Jalgaon,2016,11,7.7,2,280
Maharashtra,Karad,2016,11,7.7,3,1300
Maharashtra,Kolhapur,2016,11,7.7,1,650
Maharashtra,Yawal,2016,11,7.7,458,749
Maharashtra,Pandharpur,2016,11,7.7,5,700
Maharashtra,Nagpur,2016,11,7.7,8,525
Maharashtra,Solapur,2016,11,7.7,7,600
Maharashtra,Chandrapur,2016,11,7.7,13,750
Maharashtra,Jalgaon,2016,11,7.7,1,250
Maharashtra,Kolhapur,2016,11,7.7,1,600
Maharashtra,Nasik,2016,11,7.7,7,1750
Maharashtra,Karad,2016,11,7.7,2,1500
Maharashtra,Ulhasnagar,2016,11,7.7,18,400
Maharashtra,Chandrapur,2016,11,7.7,8,750
Maharashtra,Jalgaon,2016,11,7.7,2,300
Maharashtra,Nagpur,2016,11,7.7,5,525
Maharashtra,Karad,2016,11,7.7,2,1200
Maharashtra,Kolhapur,2016,11,7.7,2,625
Maharashtra,Solapur,2016,11,7.7,6,500
Maharashtra,Ulhasnagar,2016,11,7.7,18,400
Maharashtra,Pandharpur,2016,11,7.7,10,600
Maharashtra,Mumbai- Fruit Market,2016,11,7.7,2,1100
Maharashtra,Yawal,2016,11,7.7,173,751
Maharashtra,Chandrapur,2016,11,7.7,5,750
Maharashtra,Jalgaon,2016,11,7.7,2,250
Maharashtra,Nagpur,2016,11,7.7,5,525
Maharashtra,Yawal,2016,11,7.7,338,751
Maharashtra,Pandharpur,2016,11,7.7,7,700
Maharashtra,Nasik,2016,11,7.7,2,1500
Maharashtra,Solapur,2016,11,7.7,4,500
Maharashtra,Chandrapur,2016,11,7.7,7,800
Maharashtra,Jalgaon,2016,11,7.7,3,300
Maharashtra,Karad,2016,11,7.7,4,1300
Maharashtra,Indapur,2016,11,7.7,11,600
Maharashtra,Kolhapur,2016,11,7.7,2,675
Maharashtra,Nagpur,2016,11,7.7,12,525
Maharashtra,Nasik,2016,11,7.7,5,1500
Maharashtra,Chandrapur,2016,11,7.7,3,800
Maharashtra,Jalgaon,2016,11,7.7,1,250
Maharashtra,Yawal,2016,11,7.7,158,751
Maharashtra,Kolhapur,2016,11,7.7,2,650
Maharashtra,Ulhasnagar,2016,11,7.7,15,400
Maharashtra,Nagpur,2016,11,7.7,9,525
Maharashtra,Karad,2016,11,7.7,4,1300
Maharashtra,Pandharpur,2016,11,7.7,5,700
Maharashtra,Solapur,2016,11,7.7,7,500
Maharashtra,Chandrapur,2016,11,7.7,10,800
Maharashtra,Jalgaon,2016,11,7.7,2,250
Maharashtra,Kolhapur,2016,11,7.7,2,650
Maharashtra,Yawal,2016,11,7.7,203,741
Maharashtra,Nagpur,2016,11,7.7,13,525
Maharashtra,Karad,2016,11,7.7,5,1500
Maharashtra,Pandharpur,2016,11,7.7,10,760
Maharashtra,Chandrapur,2016,11,7.7,5,2000
Maharashtra,Nagpur,2016,11,7.7,11,525
Maharashtra,Kolhapur,2016,11,7.7,2,675
Maharashtra,Jalgaon,2016,11,7.7,2,250
Maharashtra,Karad,2016,11,7.7,4,1500
Maharashtra,Yawal,2016,11,7.7,383,741
Maharashtra,Solapur,2016,11,7.7,5,500
Maharashtra,Pandharpur,2016,11,7.7,5,800
Maharashtra,Chandrapur,2016,12,8.4,14,800
Maharashtra,Kolhapur,2016,12,8.4,1,675
Maharashtra,Nagpur,2016,12,8.4,5,525
Maharashtra,Ulhasnagar,2016,12,8.4,15,400
Maharashtra,Nasik,2016,12,8.4,8,1750
Maharashtra,Karad,2016,12,8.4,5,1400
Maharashtra,Jalgaon,2016,12,8.4,1,250
Maharashtra,Chandrapur,2016,12,8.4,14,800
Maharashtra,Nagpur,2016,12,8.4,6,525
Maharashtra,Nasik,2016,12,8.4,7,1800
Maharashtra,Solapur,2016,12,8.4,8,500
Maharashtra,Jalgaon,2016,12,8.4,2,250
Maharashtra,Chandrapur,2016,12,8.4,13,800
Maharashtra,Jalgaon,2016,12,8.4,3,250
Maharashtra,Nasik,2016,12,8.4,10,1750
Maharashtra,Kolhapur,2016,12,8.4,2,650
Maharashtra,Karad,2016,12,8.4,4,1500
Maharashtra,Yawal,2016,12,8.4,285,726
Maharashtra,Ulhasnagar,2016,12,8.4,20,400
Maharashtra,Indapur,2016,12,8.4,14,655
Maharashtra,Pandharpur,2016,12,8.4,20,950
Maharashtra,Karad,2016,12,8.4,3,1500
Maharashtra,Kolhapur,2016,12,8.4,2,650
Maharashtra,Anajngaon,2016,12,8.4,5,700
Maharashtra,Chandrapur,2016,12,8.4,8,1000
Maharashtra,Jalgaon,2016,12,8.4,2,375
Maharashtra,Kolhapur,2016,12,8.4,2,675
Maharashtra,Yawal,2016,12,8.4,225,728
Maharashtra,Pandharpur,2016,12,8.4,16,915
Maharashtra,Karad,2016,12,8.4,2,1500
Maharashtra,Nagpur,2016,12,8.4,6,525
Maharashtra,Solapur,2016,12,8.4,2,650
Maharashtra,Ulhasnagar,2016,12,8.4,18,400
Maharashtra,Chandrapur,2016,12,8.4,10,800
Maharashtra,Yawal,2016,12,8.4,345,728
Maharashtra,Nagpur,2016,12,8.4,7,525
Maharashtra,Ulhasnagar,2016,12,8.4,18,400
Maharashtra,Jalgaon,2016,12,8.4,3,380
Maharashtra,Kolhapur,2016,12,8.4,1,670
Maharashtra,Pandharpur,2016,12,8.4,15,811
Maharashtra,Karad,2016,12,8.4,3,1500
Maharashtra,Chandrapur,2016,12,8.4,9,800
Maharashtra,Jalgaon,2016,12,8.4,2,250
Maharashtra,Nagpur,2016,12,8.4,11,525
Maharashtra,Kolhapur,2016,12,8.4,2,675
Maharashtra,Solapur,2016,12,8.4,4,700
Maharashtra,Yawal,2016,12,8.4,398,728
Maharashtra,Karad,2016,12,8.4,4,1500
Maharashtra,Nasik,2016,12,8.4,9,1750
Maharashtra,Chandrapur,2016,12,8.4,10,800
Maharashtra,Nagpur,2016,12,8.4,12,525
Maharashtra,Jalgaon,2016,12,8.4,1,275
Maharashtra,Karad,2016,12,8.4,5,1500
Maharashtra,Kolhapur,2016,12,8.4,2,675
Maharashtra,Pandharpur,2016,12,8.4,10,850
Maharashtra,Yawal,2016,12,8.4,510,770
Maharashtra,Chandrapur,2016,12,8.4,14,1000
Maharashtra,Nagpur,2016,12,8.4,11,525
Maharashtra,Jalgaon,2016,12,8.4,2,250
Maharashtra,Nasik,2016,12,8.4,19,1750
Maharashtra,Chandrapur,2016,12,8.4,5,1000
Maharashtra,Yawal,2016,12,8.4,368,770
Maharashtra,Kolhapur,2016,12,8.4,2,675
Maharashtra,Nagpur,2016,12,8.4,6,525
Maharashtra,Pandharpur,2016,12,8.4,10,902
Maharashtra,Jalgaon,2016,12,8.4,3,250
Maharashtra,Karad,2016,12,8.4,4,1500
Maharashtra,Solapur,2016,12,8.4,9,500
Maharashtra,Karad,2016,12,8.4,3,1400
Maharashtra,Anajngaon,2016,12,8.4,5,700
Maharashtra,Karad,2016,12,8.4,2,1500
Maharashtra,Pandharpur,2016,12,8.4,10,800
Maharashtra,Nasik,2016,12,8.4,8,1750
Maharashtra,Kolhapur,2016,12,8.4,2,675
Maharashtra,Solapur,2016,12,8.4,7,700
Maharashtra,Chandrapur,2016,12,8.4,13,800
Maharashtra,Chandrapur,2016,12,8.4,7,800
Maharashtra,Yawal,2016,12,8.4,165,770
Maharashtra,Ulhasnagar,2016,12,8.4,17,400
Maharashtra,Kolhapur,2016,12,8.4,2,675
Maharashtra,Karad,2016,12,8.4,3,1500
Maharashtra,Pandharpur,2016,12,8.4,12,811
Maharashtra,Jalana,2016,12,8.4,4,300
Maharashtra,Jalgaon,2016,12,8.4,1,250
Maharashtra,Chandrapur,2016,12,8.4,6,800
Maharashtra,Jalgaon,2016,12,8.4,1,250
Maharashtra,Kolhapur,2016,12,8.4,2,675
Maharashtra,Yawal,2016,12,8.4,510,770
Maharashtra,Nasik,2016,12,8.4,10,1750
Maharashtra,Karad,2016,12,8.4,2,1400
Maharashtra,Ulhasnagar,2016,12,8.4,18,400
Maharashtra,Solapur,2016,12,8.4,3,600
Maharashtra,Nagpur,2016,12,8.4,10,525
Maharashtra,Pandharpur,2016,12,8.4,5,852
Maharashtra,Jalgaon,2016,12,8.4,2,300
Maharashtra,Chandrapur,2016,12,8.4,10,800
Maharashtra,Kolhapur,2016,12,8.4,2,650
Maharashtra,Karad,2016,12,8.4,5,1400
Maharashtra,Solapur,2016,12,8.4,3,700
Maharashtra,Nasik,2016,12,8.4,4,1600
Maharashtra,Nagpur,2016,12,8.4,10,525
Maharashtra,Pandharpur,2016,12,8.4,12,826
Maharashtra,Chandrapur,2016,12,8.4,8,1500
Maharashtra,Jalgaon,2016,12,8.4,1,300
Maharashtra,Pandharpur,2016,12,8.4,15,880
Maharashtra,Mumbai- Fruit Market,2016,12,8.4,2,1050
Maharashtra,Nagpur,2016,12,8.4,8,525
Maharashtra,Solapur,2016,12,8.4,5,700
Maharashtra,Nasik,2016,12,8.4,9,1800
Maharashtra,Chandrapur,2016,12,8.4,15,800
Maharashtra,Yawal,2016,12,8.4,338,780
Maharashtra,Pandharpur,2016,12,8.4,16,870
Maharashtra,Nagpur,2016,12,8.4,9,525
Maharashtra,Karad,2016,12,8.4,5,1500
Maharashtra,Jalgaon,2016,12,8.4,3,250
Maharashtra,Kolhapur,2016,12,8.4,1,650
Maharashtra,Karad,2016,12,8.4,3,1000
Maharashtra,Anajngaon,2016,12,8.4,14,700
Maharashtra,Kolhapur,2016,12,8.4,2,675
Maharashtra,Jalgaon,2016,12,8.4,2,275
Maharashtra,Solapur,2016,12,8.4,9,700
Maharashtra,Pandharpur,2016,12,8.4,10,941
Maharashtra,Nagpur,2016,12,8.4,7,525
Maharashtra,Karad,2016,12,8.4,2,900
Maharashtra,Chandrapur,2016,12,8.4,9,800
Maharashtra,Yawal,2016,12,8.4,510,790
Maharashtra,Chandrapur,2016,12,8.4,8,800
Maharashtra,Jalgaon,2016,12,8.4,2,250
Maharashtra,Pandharpur,2016,12,8.4,11,910
Maharashtra,Yawal,2016,12,8.4,345,790
Maharashtra,Kolhapur,2016,12,8.4,1,675
Maharashtra,Nagpur,2016,12,8.4,6,525
Maharashtra,Karad,2016,12,8.4,5,1500
Maharashtra,Chandrapur,2016,12,8.4,8,2500
Maharashtra,Jalgaon,2016,12,8.4,2,250
Maharashtra,Yawal,2016,12,8.4,555,790
Maharashtra,Pandharpur,2016,12,8.4,13,908
Maharashtra,Kolhapur,2016,12,8.4,2,675
Maharashtra,Nagpur,2016,12,8.4,11,525
Maharashtra,Karad,2016,12,8.4,6,1500
Maharashtra,Chandrapur,2016,12,8.4,5,800
Maharashtra,Nagpur,2016,12,8.4,10,525
Maharashtra,Jalgaon,2016,12,8.4,2,250
Maharashtra,Yawal,2016,12,8.4,233,790
Maharashtra,Karad,2016,12,8.4,2,1400
Maharashtra,Solapur,2016,12,8.4,4,800
Maharashtra,Kolhapur,2016,12,8.4,1,750
Maharashtra,Pandharpur,2016,12,8.4,7,900
Maharashtra,Nasik,2016,12,8.4,8,1600
Maharashtra,Chandrapur,2016,12,8.4,4,800
Maharashtra,Jalgaon,2016,12,8.4,3,250
Maharashtra,Nasik,2016,12,8.4,2,1600
Maharashtra,Yawal,2016,12,8.4,390,790
Maharashtra,Nagpur,2016,12,8.4,12,525
Maharashtra,Solapur,2016,12,8.4,2,875
Maharashtra,Chandrapur,2016,12,8.4,5,900
Maharashtra,Jalgaon,2016,12,8.4,2,250
Maharashtra,Karad,2016,12,8.4,3,1500
Maharashtra,Nagpur,2016,12,8.4,10,525
Maharashtra,Pandharpur,2016,12,8.4,12,900
Maharashtra,Kolhapur,2016,12,8.4,2,700
Maharashtra,Karad,2016,12,8.4,3,1500
Maharashtra,Chandrapur,2016,12,8.4,4,900
Maharashtra,Jalgaon,2016,12,8.4,2,300
Maharashtra,Nagpur,2016,12,8.4,12,525
Maharashtra,Anajngaon,2016,12,8.4,13,700
Maharashtra,Yawal,2016,12,8.4,255,790
Maharashtra,Karad,2016,12,8.4,2,900
Maharashtra,Kolhapur,2016,12,8.4,2,725
Maharashtra,Pandharpur,2016,12,8.4,13,900
Maharashtra,Solapur,2016,12,8.4,2,600
Maharashtra,Jalgaon,2016,12,8.4,2,250
Maharashtra,Nagpur,2016,12,8.4,6,525
Maharashtra,Yawal,2016,12,8.4,315,790
Maharashtra,Chandrapur,2016,12,8.4,8,900
Maharashtra,Kolhapur,2016,12,8.4,2,725
Maharashtra,Nasik,2016,12,8.4,4,1600
Maharashtra,Karad,2016,12,8.4,3,1000
Maharashtra,Pandharpur,2016,12,8.4,14,846
Maharashtra,Yawal,2016,12,8.4,608,790
Maharashtra,Pandharpur,2016,12,8.4,5,780
Maharashtra,Nagpur,2016,12,8.4,15,525
Maharashtra,Kolhapur,2016,12,8.4,2,675
Maharashtra,Jalgaon,2016,12,8.4,2,250
Maharashtra,Chandrapur,2016,12,8.4,9,900
Maharashtra,Karad,2016,12,8.4,3,1000
Maharashtra,Chandrapur,2016,12,8.4,6,900
Maharashtra,Yawal,2016,12,8.4,255,790
Maharashtra,Jalgaon,2016,12,8.4,2,275
Maharashtra,Pandharpur,2016,12,8.4,16,876
Maharashtra,Solapur,2016,12,8.4,6,700
Maharashtra,Kolhapur,2016,12,8.4,1,675
Maharashtra,Karad,2016,12,8.4,5,1000
Maharashtra,Nagpur,2016,12,8.4,6,525
Maharashtra,Chandrapur,2016,12,8.4,7,900
Maharashtra,Jalgaon,2016,12,8.4,1,250
Maharashtra,Nasik,2016,12,8.4,2,1750
Maharashtra,Solapur,2016,12,8.4,2,500
Maharashtra,Nagpur,2016,12,8.4,11,525
Maharashtra,Yawal,2016,12,8.4,308,800
Maharashtra,Kolhapur,2016,12,8.4,2,725
Maharashtra,Karad,2016,12,8.4,3,1400
Maharashtra,Jalgaon,2016,12,8.4,3,280
Maharashtra,Nasik,2016,12,8.4,2,1750
Maharashtra,Nagpur,2016,12,8.4,13,525
Maharashtra,Chandrapur,2016,12,8.4,9,900
Maharashtra,Pandharpur,2016,12,8.4,12,801
Maharashtra,Karad,2017,1,26.9,4,1500
Maharashtra,Anajngaon,2017,1,26.9,8,725
Maharashtra,Chandrapur,2017,1,26.9,5,900
Maharashtra,Yawal,2017,1,26.9,278,800
Maharashtra,Karad,2017,1,26.9,2,1200
Maharashtra,Pandharpur,2017,1,26.9,10,825
Maharashtra,Jalgaon,2017,1,26.9,2,300
Maharashtra,Nasik,2017,1,26.9,2,1750
Maharashtra,Kolhapur,2017,1,26.9,2,725
Maharashtra,Nagpur,2017,1,26.9,4,525
Maharashtra,Solapur,2017,1,26.9,5,800
Maharashtra,Chandrapur,2017,1,26.9,10,900
Maharashtra,Jalgaon,2017,1,26.9,2,280
Maharashtra,Kolhapur,2017,1,26.9,2,750
Maharashtra,Karad,2017,1,26.9,3,1000
Maharashtra,Nasik,2017,1,26.9,6,1750
Maharashtra,Nagpur,2017,1,26.9,5,525
Maharashtra,Pandharpur,2017,1,26.9,5,880
Maharashtra,Yawal,2017,1,26.9,248,800
Maharashtra,Chandrapur,2017,1,26.9,8,900
Maharashtra,Kolhapur,2017,1,26.9,2,650
Maharashtra,Nagpur,2017,1,26.9,17,525
Maharashtra,Jalgaon,2017,1,26.9,2,250
Maharashtra,Karad,2017,1,26.9,2,1000
Maharashtra,Yawal,2017,1,26.9,645,800
Maharashtra,Pandharpur,2017,1,26.9,10,911
Maharashtra,Solapur,2017,1,26.9,7,700
Maharashtra,Chandrapur,2017,1,26.9,3,900
Maharashtra,Yawal,2017,1,26.9,428,800
Maharashtra,Nagpur,2017,1,26.9,4,525
Maharashtra,Kolhapur,2017,1,26.9,2,760
Maharashtra,Pandharpur,2017,1,26.9,5,705
Maharashtra,Jalgaon,2017,1,26.9,1,250
Maharashtra,Chandrapur,2017,1,26.9,7,900
Maharashtra,Yawal,2017,1,26.9,368,820
Maharashtra,Jalgaon,2017,1,26.9,2,250
Maharashtra,Nasik,2017,1,26.9,4,2000
Maharashtra,Nagpur,2017,1,26.9,7,525
Maharashtra,Kolhapur,2017,1,26.9,2,750
Maharashtra,Yawal,2017,1,26.9,338,820
Maharashtra,Karad,2017,1,26.9,4,1500
Maharashtra,Nagpur,2017,1,26.9,12,525
Maharashtra,Solapur,2017,1,26.9,3,500
Maharashtra,Akluj,2017,1,26.9,15,850
Maharashtra,Chandrapur,2017,1,26.9,12,900
Maharashtra,Jalgaon,2017,1,26.9,2,300
Maharashtra,Pandharpur,2017,1,26.9,2,851
Maharashtra,Kolhapur,2017,1,26.9,1,750
Maharashtra,Karad,2017,1,26.9,5,1500
Maharashtra,Anajngaon,2017,1,26.9,7,400
Maharashtra,Chandrapur,2017,1,26.9,5,1000
Maharashtra,Nagpur,2017,1,26.9,5,525
Maharashtra,Jalgaon,2017,1,26.9,2,250
Maharashtra,Kolhapur,2017,1,26.9,2,750
Maharashtra,Pandharpur,2017,1,26.9,5,931
Maharashtra,Yawal,2017,1,26.9,330,820
Maharashtra,Karad,2017,1,26.9,4,1500
Maharashtra,Solapur,2017,1,26.9,3,600
Maharashtra,Chandrapur,2017,1,26.9,19,900
Maharashtra,Yawal,2017,1,26.9,270,820
Maharashtra,Nagpur,2017,1,26.9,10,525
Maharashtra,Nasik,2017,1,26.9,7,2000
Maharashtra,Karad,2017,1,26.9,3,1500
Maharashtra,Pandharpur,2017,1,26.9,2,883
Maharashtra,Indapur,2017,1,26.9,12,801
Maharashtra,Chandrapur,2017,1,26.9,3,900
Maharashtra,Yawal,2017,1,26.9,450,820
Maharashtra,Kolhapur,2017,1,26.9,1,750
Maharashtra,Karad,2017,1,26.9,4,1500
Maharashtra,Jalgaon,2017,1,26.9,2,300
Maharashtra,Nasik,2017,1,26.9,2,2000
Maharashtra,Nagpur,2017,1,26.9,12,525
Maharashtra,Solapur,2017,1,26.9,2,900
Maharashtra,Pandharpur,2017,1,26.9,2,1100
Maharashtra,Chandrapur,2017,1,26.9,9,900
Maharashtra,Yawal,2017,1,26.9,225,820
Maharashtra,Jalgaon,2017,1,26.9,2,250
Maharashtra,Nagpur,2017,1,26.9,7,525
Maharashtra,Kolhapur,2017,1,26.9,1,750
Maharashtra,Karad,2017,1,26.9,5,1400
Maharashtra,Nasik,2017,1,26.9,2,1450
Maharashtra,Pandharpur,2017,1,26.9,5,962
Maharashtra,Chandrapur,2017,1,26.9,2,900
Maharashtra,Yawal,2017,1,26.9,278,840
Maharashtra,Pandharpur,2017,1,26.9,10,850
Maharashtra,Nasik,2017,1,26.9,2,1300
Maharashtra,Nagpur,2017,1,26.9,8,525
Maharashtra,Jalgaon,2017,1,26.9,3,275
Maharashtra,Chandrapur,2017,1,26.9,8,900
Maharashtra,Yawal,2017,1,26.9,270,840
Maharashtra,Kolhapur,2017,1,26.9,2,750
Maharashtra,Karad,2017,1,26.9,3,1500
Maharashtra,Nagpur,2017,1,26.9,13,525
Maharashtra,Yawal,2017,1,26.9,353,890
Maharashtra,Karad,2017,1,26.9,3,1500
Maharashtra,Chandrapur,2017,1,26.9,4,900
Maharashtra,Anajngaon,2017,1,26.9,6,800
Maharashtra,Yawal,2017,1,26.9,398,890
Maharashtra,Kolhapur,2017,1,26.9,2,750
Maharashtra,Karad,2017,1,26.9,3,1500
Maharashtra,Nagpur,2017,1,26.9,7,550
Maharashtra,Solapur,2017,1,26.9,3,1000
Maharashtra,Jalgaon,2017,1,26.9,2,275
Maharashtra,Pandharpur,2017,1,26.9,10,900
Maharashtra,Jalgaon,2017,1,26.9,3,278
Maharashtra,Chandrapur,2017,1,26.9,11,900
Maharashtra,Nagpur,2017,1,26.9,6,525
Maharashtra,Pandharpur,2017,1,26.9,2,900
Maharashtra,Yawal,2017,1,26.9,308,890
Maharashtra,Kolhapur,2017,1,26.9,1,750
Maharashtra,Karad,2017,1,26.9,2,1500
Maharashtra,Chandrapur,2017,1,26.9,1,900
Maharashtra,Yawal,2017,1,26.9,525,890
Maharashtra,Kolhapur,2017,1,26.9,2,775
Maharashtra,Nagpur,2017,1,26.9,8,525
Maharashtra,Karad,2017,1,26.9,3,1500
Maharashtra,Solapur,2017,1,26.9,2,1000
Maharashtra,Jalgaon,2017,1,26.9,3,285
Maharashtra,Chandrapur,2017,1,26.9,8,900
Maharashtra,Yawal,2017,1,26.9,270,890
Maharashtra,Nagpur,2017,1,26.9,10,525
Maharashtra,Karad,2017,1,26.9,5,1500
Maharashtra,Pandharpur,2017,1,26.9,2,1005
Maharashtra,Kolhapur,2017,1,26.9,1,775
Maharashtra,Solapur,2017,1,26.9,2,650
Maharashtra,Nasik,2017,1,26.9,6,1400
Maharashtra,Nagpur,2017,1,26.9,8,525
Maharashtra,Anajngaon,2017,1,26.9,4,700
Maharashtra,Nagpur,2017,1,26.9,6,525
Maharashtra,Chandrapur,2017,1,26.9,10,1000
Maharashtra,Yawal,2017,1,26.9,173,900
Maharashtra,Kolhapur,2017,1,26.9,1,850
Maharashtra,Nagpur,2017,1,26.9,4,525
Maharashtra,Nasik,2017,1,26.9,5,1900
Maharashtra,Jalgaon,2017,1,26.9,2,300
Maharashtra,Karad,2017,1,26.9,3,1400
Maharashtra,Pandharpur,2017,1,26.9,5,1125
Maharashtra,Solapur,2017,1,26.9,6,700
Maharashtra,Chandrapur,2017,1,26.9,3,1000
Maharashtra,Nagpur,2017,1,26.9,10,525
Maharashtra,Jalgaon,2017,1,26.9,1,290
Maharashtra,Yawal,2017,1,26.9,255,900
Maharashtra,Pandharpur,2017,1,26.9,10,1000
Maharashtra,Karad,2017,1,26.9,2,1500
Maharashtra,Kolhapur,2017,1,26.9,2,850
Maharashtra,Yawal,2017,1,26.9,240,900
Maharashtra,Chandrapur,2017,1,26.9,3,1000
Maharashtra,Nagpur,2017,1,26.9,6,525
Maharashtra,Yawal,2017,1,26.9,450,920
Maharashtra,Pandharpur,2017,1,26.9,5,1100
Maharashtra,Jalgaon,2017,1,26.9,2,325
Maharashtra,Solapur,2017,1,26.9,4,800
Maharashtra,Chandrapur,2017,1,26.9,7,1000
Maharashtra,Nagpur,2017,1,26.9,12,525
Maharashtra,Jalgaon,2017,1,26.9,2,300
Maharashtra,Kolhapur,2017,1,26.9,2,875
Maharashtra,Mumbai- Fruit Market,2017,1,26.9,2,1100
Maharashtra,Karad,2017,1,26.9,4,1500
Maharashtra,Yawal,2017,1,26.9,150,920
Maharashtra,Kolhapur,2017,1,26.9,1,850
Maharashtra,Karad,2017,1,26.9,5,1500
Maharashtra,Anajngaon,2017,1,26.9,4,700
Maharashtra,Chandrapur,2017,1,26.9,1,600
Maharashtra,Jalgaon,2017,1,26.9,4,310
Maharashtra,Yawal,2017,1,26.9,90,920
Maharashtra,Pandharpur,2017,1,26.9,4,1161
Maharashtra,Kolhapur,2017,1,26.9,1,850
Maharashtra,Karad,2017,1,26.9,3,1500
Maharashtra,Solapur,2017,1,26.9,4,700
Maharashtra,Nagpur,2017,1,26.9,4,525
Maharashtra,Nagpur,2017,1,26.9,16,525
Maharashtra,Yawal,2017,1,26.9,255,920
Maharashtra,Chandrapur,2017,1,26.9,8,1000
Maharashtra,Pandharpur,2017,1,26.9,10,1250
Maharashtra,Jalgaon,2017,1,26.9,2,305
Maharashtra,Karad,2017,1,26.9,4,1500
Maharashtra,Chandrapur,2017,2,12.4,6,1000
Maharashtra,Yawal,2017,2,12.4,368,920
Maharashtra,Jalgaon,2017,2,12.4,1,310
Maharashtra,Kolhapur,2017,2,12.4,2,875
Maharashtra,Pandharpur,2017,2,12.4,12,1305
Maharashtra,Nagpur,2017,2,12.4,8,525
Maharashtra,Chandrapur,2017,2,12.4,6,1000
Maharashtra,Yawal,2017,2,12.4,443,820
Maharashtra,Nasik,2017,2,12.4,4,1600
Maharashtra,Nagpur,2017,2,12.4,3,525
Maharashtra,Jalgaon,2017,2,12.4,3,250
Maharashtra,Pandharpur,2017,2,12.4,15,1250
Maharashtra,Kolhapur,2017,2,12.4,2,925
Maharashtra,Karad,2017,2,12.4,3,1500
Maharashtra,Chandrapur,2017,2,12.4,3,1000
Maharashtra,Jalgaon,2017,2,12.4,2,300
Maharashtra,Yawal,2017,2,12.4,285,920
Maharashtra,Nagpur,2017,2,12.4,12,525
Maharashtra,Pandharpur,2017,2,12.4,11,1160
Maharashtra,Chandrapur,2017,2,12.4,3,1000
Maharashtra,Jalgaon,2017,2,12.4,3,300
Maharashtra,Kolhapur,2017,2,12.4,1,950
Maharashtra,Yawal,2017,2,12.4,450,950
Maharashtra,Nasik,2017,2,12.4,5,1300
Maharashtra,Karad,2017,2,12.4,4,1500
Maharashtra,Pandharpur,2017,2,12.4,15,1200
Maharashtra,Yawal,2017,2,12.4,255,970
Maharashtra,Karad,2017,2,12.4,3,1500
Maharashtra,Anajngaon,2017,2,12.4,3,1000
Maharashtra,Chandrapur,2017,2,12.4,3,1000
Maharashtra,Karad,2017,2,12.4,3,1500
Maharashtra,Nagpur,2017,2,12.4,5,525
Maharashtra,Jalgaon,2017,2,12.4,2,300
Maharashtra,Yawal,2017,2,12.4,263,970
Maharashtra,Kolhapur,2017,2,12.4,1,875
Maharashtra,Solapur,2017,2,12.4,5,600
Maharashtra,Pandharpur,2017,2,12.4,4,1280
Maharashtra,Nasik,2017,2,12.4,2,1300
Maharashtra,Chandrapur,2017,2,12.4,8,1200
Maharashtra,Jalgaon,2017,2,12.4,3,250
Maharashtra,Yawal,2017,2,12.4,345,1020
Maharashtra,Indapur,2017,2,12.4,8,1151
