State,Market,Year,Month,Rainfall(mm),Arrivals (Tonnes),Modal Price(Rs./Quintal),Reported Date
Maharashtra,Kalyan,2014,12,,0.3,950,2014-12-09
Maharashtra,Nagpur,2014,12,,3.3,500,2014-12-09
Maharashtra,Pandharpur,2014,12,,20,1217,2014-12-09
Maharashtra,Karad,2014,12,,3,1250,2014-12-10
Maharashtra,Akluj,2014,12,,43,1000,2014-12-10
Maharashtra,Pandharpur,2014,12,,12,1200,2014-12-10
Maharashtra,Jalgaon,2014,12,,0.8,400,2014-12-10
Maharashtra,Nagpur,2014,12,,9.3,500,2014-12-10
Maharashtra,Jalgaon,2014,12,,0.7,425,2014-12-11
Maharashtra,Nagpur,2014,12,,8.9,500,2014-12-11
Maharashtra,Pandharpur,2014,12,,9,1335,2014-12-11
Maharashtra,Jalgaon,2014,12,,1.1,350,2014-12-12
Maharashtra,Nagpur,2014,12,,2.7,500,2014-12-12
Maharashtra,Pandharpur,2014,12,,25,1269,2014-12-12
Maharashtra,Jalgaon,2014,12,,0.7,400,2014-12-13
Maharashtra,Jalana,2014,12,,2,400,2014-12-13
Maharashtra,Nagpur,2014,12,,7,500,2014-12-13
Maharashtra,Pandharpur,2014,12,,16,1256,2014-12-13
Maharashtra,Anajngaon,2014,12,,20.1,1100,2014-12-15
Maharashtra,Jalana,2014,12,,3,700,2014-12-15
Maharashtra,Jalgaon,2014,12,,1.2,375,2014-12-15
Maharashtra,Nagpur,2014,12,,10.3,500,2014-12-15
Maharashtra,Pandharpur,2014,12,,15,1195,2014-12-15
Maharashtra,Karad,2014,12,,4.2,1400,2014-12-15
Maharashtra,Jalgaon,2014,12,,1,375,2014-12-16
Maharashtra,Pandharpur,2014,12,,20,1200,2014-12-16
Maharashtra,Nagpur,2014,12,,8.5,500,2014-12-16
Maharashtra,Solapur,2014,12,,6,900,2014-12-16
Maharashtra,Jalgaon,2014,12,,0.7,400,2014-12-17
Maharashtra,Pandharpur,2014,12,,10,1126,2014-12-17
Maharashtra,Nagpur,2014,12,,13.8,500,2014-12-17
Maharashtra,Jalgaon,2014,12,,0.7,375,2014-12-18
Maharashtra,Nagpur,2014,12,,10.9,500,2014-12-18
Maharashtra,Pandharpur,2014,12,,10,1201,2014-12-18
Maharashtra,Jalgaon,2014,12,,1.2,500,2014-12-19
Maharashtra,Nagpur,2014,12,,10.8,500,2014-12-19
Maharashtra,Jalgaon,2014,12,,0.7,400,2014-12-20
Maharashtra,Jalana,2014,12,,3.5,430,2014-12-20
Maharashtra,Nagpur,2014,12,,7.4,500,2014-12-20
Maharashtra,Pandharpur,2014,12,,12,1070,2014-12-20
Maharashtra,Karad,2014,12,,5.1,1250,2014-12-20
Maharashtra,Anajngaon,2014,12,,18,1050,2014-12-22
Maharashtra,Nagpur,2014,12,,5.5,500,2014-12-22
Maharashtra,Jalgaon,2014,12,,0.7,450,2014-12-22
Maharashtra,Karad,2014,12,,3,1100,2014-12-22
Maharashtra,Jalana,2014,12,,5,375,2014-12-23
Maharashtra,Pandharpur,2014,12,,10,1146,2014-12-23
Maharashtra,Karad,2014,12,,4.2,1250,2014-12-23
Maharashtra,Nagpur,2014,12,,8.5,500,2014-12-23
Maharashtra,Jalgaon,2014,12,,3,350,2014-12-23
Maharashtra,Nagpur,2014,12,,5.5,500,2014-12-24
Maharashtra,Solapur,2014,12,,8,900,2014-12-24
Maharashtra,Pandharpur,2014,12,,7,1110,2014-12-24
Maharashtra,Jalgaon,2014,12,,1.2,325,2014-12-24
Maharashtra,Karad,2014,12,,3,1400,2014-12-24
Maharashtra,Nagpur,2014,12,,8.6,500,2014-12-25
Maharashtra,Nagpur,2014,12,,7.5,500,2014-12-26
Maharashtra,Pandharpur,2014,12,,25,1000,2014-12-26
Maharashtra,Jalgaon,2014,12,,1.8,350,2014-12-27
Maharashtra,Nagpur,2014,12,,10.8,500,2014-12-27
Maharashtra,Solapur,2014,12,,8,800,2014-12-27
Maharashtra,Karad,2014,12,,3,1250,2014-12-27
Maharashtra,Pandharpur,2014,12,,10,1020,2014-12-27
Maharashtra,Akluj,2014,12,,28.4,800,2014-12-27
Maharashtra,Anajngaon,2014,12,,18,1000,2014-12-29
Maharashtra,Jalgaon,2014,12,,1.8,400,2014-12-29
Maharashtra,Nagpur,2014,12,,4.3,500,2014-12-29
Maharashtra,Pandharpur,2014,12,,14,906,2014-12-29
Maharashtra,Karad,2014,12,,3,1300,2014-12-29
Maharashtra,Pandharpur,2014,12,,10,825,2014-12-30
Maharashtra,Jalgaon,2014,12,,1.5,350,2014-12-30
Maharashtra,Nagpur,2014,12,,6.2,500,2014-12-30
Maharashtra,Jalana,2014,12,,8,430,2014-12-30
Maharashtra,Karad,2014,12,,3,1100,2014-12-31
Maharashtra,Nagpur,2014,12,,11.3,500,2014-12-31
Maharashtra,Pandharpur,2014,12,,15,875,2014-12-31
Maharashtra,Jalgaon,2015,1,,1.5,400,2015-01-01
Maharashtra,Pandharpur,2015,1,,9,786,2015-01-01
Maharashtra,Nagpur,2015,1,,2.7,500,2015-01-01
Maharashtra,Jalgaon,2015,1,,1,350,2015-01-02
Maharashtra,Nagpur,2015,1,,8.9,500,2015-01-02
Maharashtra,Nagpur,2015,1,,2.5,500,2015-01-03
Maharashtra,Jalgaon,2015,1,,1.2,350,2015-01-03
Maharashtra,Pandharpur,2015,1,,11,900,2015-01-03
Maharashtra,Anajngaon,2015,1,,15,750,2015-01-05
Maharashtra,Karad,2015,1,,3,1200,2015-01-05
Maharashtra,Nagpur,2015,1,,8.2,500,2015-01-05
Maharashtra,Pandharpur,2015,1,,10,940,2015-01-05
Maharashtra,Solapur,2015,1,,2.5,850,2015-01-05
Maharashtra,Pandharpur,2015,1,,8,851,2015-01-06
Maharashtra,Karad,2015,1,,3,1200,2015-01-06
Maharashtra,Jalana,2015,1,,5,410,2015-01-06
Maharashtra,Nagpur,2015,1,,10.1,500,2015-01-06
Maharashtra,Jalgaon,2015,1,,2.5,325,2015-01-06
Maharashtra,Pandharpur,2015,1,,15,825,2015-01-07
Maharashtra,Karad,2015,1,,3.6,1200,2015-01-07
Maharashtra,Solapur,2015,1,,7.2,800,2015-01-07
Maharashtra,Nagpur,2015,1,,13.2,500,2015-01-07
Maharashtra,Jalgaon,2015,1,,2.5,325,2015-01-08
Maharashtra,Pandharpur,2015,1,,9,811,2015-01-08
Maharashtra,Nagpur,2015,1,,8.7,500,2015-01-08
Maharashtra,Nagpur,2015,1,,4.7,500,2015-01-09
Maharashtra,Jalgaon,2015,1,,1.6,350,2015-01-09
Maharashtra,Pandharpur,2015,1,,12,811,2015-01-09
Maharashtra,Jalgaon,2015,1,,4,325,2015-01-10
Maharashtra,Karad,2015,1,,4.8,1100,2015-01-10
Maharashtra,Jalana,2015,1,,4,480,2015-01-10
Maharashtra,Nagpur,2015,1,,7.4,500,2015-01-10
Maharashtra,Anajngaon,2015,1,,16.5,750,2015-01-12
Maharashtra,Jalgaon,2015,1,,2,300,2015-01-12
Maharashtra,Nagpur,2015,1,,10.3,500,2015-01-12
Maharashtra,Pandharpur,2015,1,,10,881,2015-01-13
Maharashtra,Solapur,2015,1,,1.6,840,2015-01-13
Maharashtra,Jalgaon,2015,1,,1.2,350,2015-01-13
Maharashtra,Nagpur,2015,1,,9.7,500,2015-01-13
Maharashtra,Jalgaon,2015,1,,1.8,325,2015-01-14
Maharashtra,Karad,2015,1,,3,950,2015-01-14
Maharashtra,Pandharpur,2015,1,,15,800,2015-01-14
Maharashtra,Nagpur,2015,1,,18.1,500,2015-01-14
Maharashtra,Pandharpur,2015,1,,5,801,2015-01-15
Maharashtra,Nagpur,2015,1,,2.9,500,2015-01-15
Maharashtra,Nagpur,2015,1,,7.5,500,2015-01-16
Maharashtra,Pandharpur,2015,1,,9,800,2015-01-16
Maharashtra,Jalgaon,2015,1,,1.5,350,2015-01-16
Maharashtra,Nagpur,2015,1,,8.7,500,2015-01-17
Maharashtra,Pandharpur,2015,1,,10,800,2015-01-17
Maharashtra,Anajngaon,2015,1,,15,750,2015-01-19
Maharashtra,Nagpur,2015,1,,10.8,500,2015-01-19
Maharashtra,Karad,2015,1,,4.2,1150,2015-01-19
Maharashtra,Pandharpur,2015,1,,12,751,2015-01-19
Maharashtra,Jalgaon,2015,1,,3,300,2015-01-19
Maharashtra,Jalgaon,2015,1,,2.5,325,2015-01-20
Maharashtra,Karad,2015,1,,3,1350,2015-01-20
Maharashtra,Nagpur,2015,1,,11.1,500,2015-01-20
Maharashtra,Pandharpur,2015,1,,9,801,2015-01-20
Maharashtra,Chandrapur,2015,1,,6.4,1200,2015-01-21
Maharashtra,Karad,2015,1,,3,1300,2015-01-21
Maharashtra,Pandharpur,2015,1,,6,760,2015-01-21
Maharashtra,Solapur,2015,1,,3.3,700,2015-01-21
Maharashtra,Nagpur,2015,1,,11.9,500,2015-01-21
Maharashtra,Chandrapur,2015,1,,4.3,1200,2015-01-22
Maharashtra,Jalgaon,2015,1,,1.8,350,2015-01-22
Maharashtra,Pandharpur,2015,1,,15,790,2015-01-22
Maharashtra,Nagpur,2015,1,,1.2,500,2015-01-22
Maharashtra,Chandrapur,2015,1,,3.8,1000,2015-01-23
Maharashtra,Nagpur,2015,1,,9.9,500,2015-01-23
Maharashtra,Chandrapur,2015,1,,9,1200,2015-01-24
Maharashtra,Jalgaon,2015,1,,1.5,350,2015-01-24
Maharashtra,Nagpur,2015,1,,13.7,500,2015-01-24
Maharashtra,Anajngaon,2015,1,,18,750,2015-01-26
Maharashtra,Chandrapur,2015,1,,6,1000,2015-01-27
Maharashtra,Jalgaon,2015,1,,3.5,375,2015-01-27
Maharashtra,Nagpur,2015,1,,11.8,500,2015-01-27
Maharashtra,Pandharpur,2015,1,,21,811,2015-01-27
Maharashtra,Chandrapur,2015,1,,3,1200,2015-01-28
Maharashtra,Jalgaon,2015,1,,1.1,300,2015-01-28
Maharashtra,Karad,2015,1,,4.2,1250,2015-01-28
Maharashtra,Nagpur,2015,1,,14.1,500,2015-01-28
Maharashtra,Solapur,2015,1,,3.9,700,2015-01-28
Maharashtra,Chandrapur,2015,1,,6.6,1400,2015-01-29
Maharashtra,Pandharpur,2015,1,,10,900,2015-01-29
Maharashtra,Nagpur,2015,1,,3.6,500,2015-01-29
Maharashtra,Chandrapur,2015,1,,3.6,1200,2015-01-30
Maharashtra,Jalgaon,2015,1,,0.7,350,2015-01-30
Maharashtra,Nagpur,2015,1,,8.6,500,2015-01-30
Maharashtra,Chandrapur,2015,1,,9.1,1400,2015-01-31
Maharashtra,Jalgaon,2015,1,,1.7,350,2015-01-31
Maharashtra,Karad,2015,1,,5.1,1150,2015-01-31
Maharashtra,Nagpur,2015,1,,12.3,500,2015-01-31
Maharashtra,Pandharpur,2015,1,,10,913,2015-01-31
Maharashtra,Chandrapur,2015,2,,8,1600,2015-02-02
Maharashtra,Anajngaon,2015,2,,24.3,750,2015-02-02
Maharashtra,Jalgaon,2015,2,,1.6,325,2015-02-02
Maharashtra,Nagpur,2015,2,,11.4,500,2015-02-02
Maharashtra,Karad,2015,2,,3,950,2015-02-02
Maharashtra,Pandharpur,2015,2,,9,901,2015-02-02
Maharashtra,Chandrapur,2015,2,,4.6,1600,2015-02-03
Maharashtra,Jalgaon,2015,2,,1.2,350,2015-02-03
Maharashtra,Karad,2015,2,,3,950,2015-02-03
Maharashtra,Pandharpur,2015,2,,15,925,2015-02-03
Maharashtra,Nagpur,2015,2,,11.6,500,2015-02-03
Maharashtra,Nagpur,2015,2,,12.2,500,2015-02-04
Maharashtra,Pandharpur,2015,2,,20,825,2015-02-04
Maharashtra,Jalgaon,2015,2,,3,350,2015-02-04
Maharashtra,Solapur,2015,2,,1.2,850,2015-02-04
Maharashtra,Karad,2015,2,,3.9,850,2015-02-04
Maharashtra,Jalgaon,2015,2,,1.5,425,2015-02-05
Maharashtra,Pandharpur,2015,2,,5,800,2015-02-05
Maharashtra,Solapur,2015,2,,3.9,900,2015-02-05
Maharashtra,Nagpur,2015,2,,5.6,500,2015-02-05
Maharashtra,Nagpur,2015,2,,7.7,500,2015-02-06
Maharashtra,Solapur,2015,2,,6,800,2015-02-06
Maharashtra,Jalgaon,2015,2,,1.1,375,2015-02-06
Maharashtra,Jalgaon,2015,2,,3,325,2015-02-07
Maharashtra,Nagpur,2015,2,,18,500,2015-02-07
Maharashtra,Pandharpur,2015,2,,20,750,2015-02-07
Maharashtra,Anajngaon,2015,2,,25,850,2015-02-09
Maharashtra,Chandrapur,2015,2,,3,1600,2015-02-09
Maharashtra,Pandharpur,2015,2,,20,850,2015-02-09
Maharashtra,Karad,2015,2,,3,1250,2015-02-09
Maharashtra,Nagpur,2015,2,,9,500,2015-02-09
Maharashtra,Chandrapur,2015,2,,7,1600,2015-02-10
Maharashtra,Jalgaon,2015,2,,1,325,2015-02-10
Maharashtra,Nagpur,2015,2,,11,500,2015-02-10
Maharashtra,Pandharpur,2015,2,,22,1000,2015-02-10
Maharashtra,Solapur,2015,2,,3,900,2015-02-10
Maharashtra,Chandrapur,2015,2,,3,1500,2015-02-11
Maharashtra,Jalgaon,2015,2,,1,350,2015-02-11
Maharashtra,Pandharpur,2015,2,,30,880,2015-02-11
Maharashtra,Solapur,2015,2,,18,900,2015-02-11
Maharashtra,Nagpur,2015,2,,12,500,2015-02-11
Maharashtra,Chandrapur,2015,2,,6,1600,2015-02-12
Maharashtra,Nagpur,2015,2,,7,500,2015-02-12
Maharashtra,Jalgaon,2015,2,,1,350,2015-02-12
Maharashtra,Solapur,2015,2,,9,800,2015-02-12
Maharashtra,Chandrapur,2015,2,,3,1500,2015-02-13
Maharashtra,Nagpur,2015,2,,9,500,2015-02-13
Maharashtra,Chandrapur,2015,2,,7,1600,2015-02-14
Maharashtra,Jalgaon,2015,2,,2,425,2015-02-14
Maharashtra,Nagpur,2015,2,,11,500,2015-02-14
Maharashtra,Solapur,2015,2,,4,775,2015-02-14
Maharashtra,Chandrapur,2015,2,,3,1400,2015-02-15
Maharashtra,Chandrapur,2015,2,,8,1400,2015-02-16
Maharashtra,Nagpur,2015,2,,6,500,2015-02-16
Maharashtra,Jalgaon,2015,2,,1,350,2015-02-16
Maharashtra,Karad,2015,2,,4,1250,2015-02-16
Maharashtra,Pandharpur,2015,2,,15,800,2015-02-16
Maharashtra,Chandrapur,2015,2,,9,1400,2015-02-17
Maharashtra,Nagpur,2015,2,,16,500,2015-02-17
Maharashtra,Chandrapur,2015,2,,3,1300,2015-02-18
Maharashtra,Jalgaon,2015,2,,1,350,2015-02-18
Maharashtra,Nagpur,2015,2,,8,500,2015-02-18
Maharashtra,Pandharpur,2015,2,,20,900,2015-02-18
Maharashtra,Solapur,2015,2,,3,830,2015-02-18
Maharashtra,Chandrapur,2015,2,,2,1400,2015-02-22
Maharashtra,Chandrapur,2015,2,,9,1500,2015-02-23
Maharashtra,Jalgaon,2015,2,,1,350,2015-02-23
Maharashtra,Solapur,2015,2,,6,700,2015-02-23
Maharashtra,Nagpur,2015,2,,15,500,2015-02-23
Maharashtra,Karad,2015,2,,3,1100,2015-02-23
Maharashtra,Solapur,2015,2,,12,675,2015-02-24
Maharashtra,Chandrapur,2015,2,,6,1400,2015-02-25
Maharashtra,Jalgaon,2015,2,,2,400,2015-02-25
Maharashtra,Nagpur,2015,2,,15,500,2015-02-25
Maharashtra,Solapur,2015,2,,6,655,2015-02-25
Maharashtra,Karad,2015,2,,3,950,2015-02-25
Maharashtra,Jalgaon,2015,2,,2,350,2015-02-26
Maharashtra,Chandrapur,2015,2,,9,1400,2015-02-27
Maharashtra,Nagpur,2015,2,,9,500,2015-02-27
Maharashtra,Chandrapur,2015,2,,7,1400,2015-02-28
Maharashtra,Karad,2015,2,,3,850,2015-02-28
Maharashtra,Nagpur,2015,2,,18,500,2015-02-28
Maharashtra,Jalgaon,2015,2,,3,425,2015-02-28
Maharashtra,Chandrapur,2015,3,,5,1500,2015-03-01
Maharashtra,Karad,2015,3,,3,950,2015-03-01
Maharashtra,Chandrapur,2015,3,,7,950,2015-03-02
Maharashtra,Anajngaon,2015,3,,12,800,2015-03-02
Maharashtra,Nagpur,2015,3,,11,500,2015-03-02
Maharashtra,Jalgaon,2015,3,,1,400,2015-03-02
Maharashtra,Pandharpur,2015,3,,6,600,2015-03-02
Maharashtra,Solapur,2015,3,,4,630,2015-03-02
Maharashtra,Karad,2015,3,,3,850,2015-03-02
Maharashtra,Chandrapur,2015,3,,3,1000,2015-03-03
Maharashtra,Karad,2015,3,,3,950,2015-03-03
Maharashtra,Nagpur,2015,3,,10,500,2015-03-03
Maharashtra,Pandharpur,2015,3,,15,661,2015-03-03
Maharashtra,Solapur,2015,3,,6,625,2015-03-03
Maharashtra,Jalgaon,2015,3,,3,300,2015-03-03
Maharashtra,Chandrapur,2015,3,,4,1000,2015-03-04
Maharashtra,Karad,2015,3,,3,850,2015-03-04
Maharashtra,Jalgaon,2015,3,,2,375,2015-03-04
Maharashtra,Pandharpur,2015,3,,15,591,2015-03-04
Maharashtra,Nagpur,2015,3,,8,500,2015-03-04
Maharashtra,Solapur,2015,3,,8,650,2015-03-04
Maharashtra,Jalgaon,2015,3,,1,350,2015-03-05
Maharashtra,Pandharpur,2015,3,,19,480,2015-03-05
Maharashtra,Solapur,2015,3,,7,600,2015-03-05
Maharashtra,Nagpur,2015,3,,11,500,2015-03-05
Maharashtra,Jalgaon,2015,3,,2,375,2015-03-07
Maharashtra,Nagpur,2015,3,,5,500,2015-03-07
Maharashtra,Pandharpur,2015,3,,8,670,2015-03-07
Maharashtra,Anajngaon,2015,3,,11,775,2015-03-09
Maharashtra,Solapur,2015,3,,4,500,2015-03-09
Maharashtra,Nagpur,2015,3,,1,500,2015-03-09
Maharashtra,Karad,2015,3,,4,1350,2015-03-09
Maharashtra,Jalgaon,2015,3,,1,375,2015-03-09
Maharashtra,Jalgaon,2015,3,,2,400,2015-03-10
Maharashtra,Chandrapur,2015,3,,4,1400,2015-03-10
Maharashtra,Pandharpur,2015,3,,22,500,2015-03-10
Maharashtra,Solapur,2015,3,,1,500,2015-03-10
Maharashtra,Nagpur,2015,3,,16,500,2015-03-10
Maharashtra,Karad,2015,3,,5,1250,2015-03-10
Maharashtra,Nagpur,2015,3,,9,500,2015-03-11
Maharashtra,Pandharpur,2015,3,,5,519,2015-03-11
Maharashtra,Jalgaon,2015,3,,1,350,2015-03-11
Maharashtra,Chandrapur,2015,3,,4,1400,2015-03-12
Maharashtra,Jalgaon,2015,3,,1,400,2015-03-12
Maharashtra,Nagpur,2015,3,,7,500,2015-03-12
Maharashtra,Pandharpur,2015,3,,29,500,2015-03-12
Maharashtra,Chandrapur,2015,3,,7,1500,2015-03-13
Maharashtra,Nagpur,2015,3,,21,500,2015-03-13
Maharashtra,Jalgaon,2015,3,,2,375,2015-03-13
Maharashtra,Chandrapur,2015,3,,4,1400,2015-03-14
Maharashtra,Jalgaon,2015,3,,2,375,2015-03-14
Maharashtra,Solapur,2015,3,,8,500,2015-03-14
Maharashtra,Nagpur,2015,3,,12,500,2015-03-14
Maharashtra,Karad,2015,3,,5,1100,2015-03-14
Maharashtra,Chandrapur,2015,3,,1,1300,2015-03-16
Maharashtra,Anajngaon,2015,3,,11,800,2015-03-16
Maharashtra,Jalgaon,2015,3,,2,350,2015-03-16
Maharashtra,Karad,2015,3,,3,1000,2015-03-16
Maharashtra,Nagpur,2015,3,,14,500,2015-03-16
Maharashtra,Jalgaon,2015,3,,2,350,2015-03-17
Maharashtra,Karad,2015,3,,3,750,2015-03-17
Maharashtra,Pandharpur,2015,3,,20,450,2015-03-17
Maharashtra,Nagpur,2015,3,,7,500,2015-03-17
Maharashtra,Chandrapur,2015,3,,3,1200,2015-03-18
Maharashtra,Jalgaon,2015,3,,3,375,2015-03-18
Maharashtra,Nagpur,2015,3,,13,500,2015-03-18
Maharashtra,Karad,2015,3,,2,1050,2015-03-18
Maharashtra,Jalgaon,2015,3,,2,350,2015-03-19
Maharashtra,Nagpur,2015,3,,13,500,2015-03-19
Maharashtra,Solapur,2015,3,,7,550,2015-03-19
Maharashtra,Pandharpur,2015,3,,22,400,2015-03-19
Maharashtra,Karad,2015,3,,5,1250,2015-03-19
Maharashtra,Nagpur,2015,3,,10,500,2015-03-20
Maharashtra,Nagpur,2015,3,,13,500,2015-03-21
Maharashtra,Pandharpur,2015,3,,15,425,2015-03-21
Maharashtra,Anajngaon,2015,3,,17,800,2015-03-23
Maharashtra,Jalgaon,2015,3,,4,300,2015-03-23
Maharashtra,Nagpur,2015,3,,9,500,2015-03-23
Maharashtra,Solapur,2015,3,,15,400,2015-03-23
Maharashtra,Pandharpur,2015,3,,15,425,2015-03-23
Maharashtra,Karad,2015,3,,3,1250,2015-03-23
Maharashtra,Jalgaon,2015,3,,4,300,2015-03-24
Maharashtra,Karad,2015,3,,3,1250,2015-03-24
Maharashtra,Nagpur,2015,3,,5,500,2015-03-24
Maharashtra,Nagpur,2015,3,,14,500,2015-03-25
Maharashtra,Pandharpur,2015,3,,35,551,2015-03-25
Maharashtra,Nagpur,2015,3,,13,500,2015-03-26
Maharashtra,Jalgaon,2015,3,,2,350,2015-03-26
Maharashtra,Pandharpur,2015,3,,26,350,2015-03-26
Maharashtra,Karad,2015,3,,5,1300,2015-03-26
Maharashtra,Jalgaon,2015,3,,2,350,2015-03-27
Maharashtra,Nagpur,2015,3,,18,500,2015-03-27
Maharashtra,Solapur,2015,3,,21,320,2015-03-27
Maharashtra,Nagpur,2015,3,,17,500,2015-03-28
Maharashtra,Anajngaon,2015,3,,12,800,2015-03-30
Maharashtra,Jalgaon,2015,3,,2,325,2015-03-30
Maharashtra,Nagpur,2015,3,,10,500,2015-03-30
Maharashtra,Jalgaon,2015,3,,2,250,2015-03-31
Maharashtra,Pandharpur,2015,3,,10,300,2015-03-31
Maharashtra,Nagpur,2015,3,,9,500,2015-03-31
Maharashtra,Nagpur,2015,4,,13,500,2015-04-01
Maharashtra,Solapur,2015,4,,11,400,2015-04-01
Maharashtra,Pandharpur,2015,4,,20,300,2015-04-01
Maharashtra,Jalgaon,2015,4,,2,300,2015-04-01
Maharashtra,Nagpur,2015,4,,8,500,2015-04-02
Maharashtra,Solapur,2015,4,,8,300,2015-04-03
Maharashtra,Nagpur,2015,4,,5,500,2015-04-03
Maharashtra,Jalgaon,2015,4,,2,300,2015-04-03
Maharashtra,Jalgaon,2015,4,,3,300,2015-04-04
Maharashtra,Pandharpur,2015,4,,16,231,2015-04-04
Maharashtra,Nagpur,2015,4,,11,500,2015-04-04
Maharashtra,Karad,2015,4,,3,1250,2015-04-04
Maharashtra,Anajngaon,2015,4,,15,800,2015-04-06
Maharashtra,Nagpur,2015,4,,12,500,2015-04-06
Maharashtra,Pandharpur,2015,4,,40,200,2015-04-06
Maharashtra,Solapur,2015,4,,16,300,2015-04-06
Maharashtra,Jalgaon,2015,4,,2,350,2015-04-06
Maharashtra,Nagpur,2015,4,,46,500,2015-04-07
Maharashtra,Jalgaon,2015,4,,3,300,2015-04-07
Maharashtra,Pandharpur,2015,4,,13,161,2015-04-07
Maharashtra,Karad,2015,4,,2,1250,2015-04-07
Maharashtra,Nagpur,2015,4,,16,500,2015-04-08
Maharashtra,Pandharpur,2015,4,,15,280,2015-04-09
Maharashtra,Nagpur,2015,4,,8,500,2015-04-09
Maharashtra,Jalgaon,2015,4,,2,350,2015-04-09
Maharashtra,Nagpur,2015,4,,9,500,2015-04-10
Maharashtra,Solapur,2015,4,,4,175,2015-04-10
Maharashtra,Jalgaon,2015,4,,3,225,2015-04-11
Maharashtra,Nagpur,2015,4,,12,500,2015-04-11
Maharashtra,Karad,2015,4,,3,1250,2015-04-11
Maharashtra,Anajngaon,2015,4,,18,800,2015-04-13
Maharashtra,Nagpur,2015,4,,13,500,2015-04-13
Maharashtra,Solapur,2015,4,,18,200,2015-04-13
Maharashtra,Nagpur,2015,4,,8,500,2015-04-14
Maharashtra,Jalgaon,2015,4,,2,250,2015-04-15
Maharashtra,Solapur,2015,4,,8,250,2015-04-15
Maharashtra,Nagpur,2015,4,,21,500,2015-04-15
Maharashtra,Pandharpur,2015,4,,22,195,2015-04-15
Maharashtra,Karad,2015,4,,3,1250,2015-04-15
Maharashtra,Jalgaon,2015,4,,2,275,2015-04-16
Maharashtra,Nagpur,2015,4,,12,500,2015-04-16
Maharashtra,Pandharpur,2015,4,,15,225,2015-04-16
Maharashtra,Solapur,2015,4,,11,260,2015-04-16
Maharashtra,Akluj,2015,4,,99,200,2015-04-16
Maharashtra,Jalgaon,2015,4,,2,325,2015-04-17
Maharashtra,Pandharpur,2015,4,,25,280,2015-04-17
Maharashtra,Solapur,2015,4,,4,225,2015-04-17
Maharashtra,Nagpur,2015,4,,7,500,2015-04-17
Maharashtra,Jalgaon,2015,4,,2,300,2015-04-18
Maharashtra,Nagpur,2015,4,,8,500,2015-04-18
Maharashtra,Pandharpur,2015,4,,10,230,2015-04-18
Maharashtra,Karad,2015,4,,3,1250,2015-04-18
Maharashtra,Nagpur,2015,4,,18,500,2015-04-20
Maharashtra,Solapur,2015,4,,2,340,2015-04-20
Maharashtra,Pandharpur,2015,4,,22,285,2015-04-20
Maharashtra,Jalgaon,2015,4,,2,350,2015-04-20
Maharashtra,Pandharpur,2015,4,,25,276,2015-04-21
Maharashtra,Nagpur,2015,4,,10,500,2015-04-21
Maharashtra,Karad,2015,4,,3,1150,2015-04-21
Maharashtra,Solapur,2015,4,,8,475,2015-04-21
Maharashtra,Nagpur,2015,4,,15,500,2015-04-22
Maharashtra,Baramati,2015,4,,30,250,2015-04-22
Maharashtra,Karad,2015,4,,3,1150,2015-04-22
Maharashtra,Solapur,2015,4,,8,475,2015-04-22
Maharashtra,Nagpur,2015,4,,4,500,2015-04-23
Maharashtra,Akluj,2015,4,,82,200,2015-04-23
Maharashtra,Solapur,2015,4,,6,250,2015-04-23
Maharashtra,Pandharpur,2015,4,,20,275,2015-04-23
Maharashtra,Jalgaon,2015,4,,1,250,2015-04-23
Maharashtra,Nagpur,2015,4,,6,500,2015-04-24
Maharashtra,Solapur,2015,4,,7,300,2015-04-24
Maharashtra,Jalgaon,2015,4,,3,225,2015-04-25
Maharashtra,Karad,2015,4,,3,1250,2015-04-25
Maharashtra,Akluj,2015,4,,65,250,2015-04-25
Maharashtra,Nagpur,2015,4,,23,500,2015-04-25
Maharashtra,Karad,2015,4,,3,1250,2015-04-26
Maharashtra,Anajngaon,2015,4,,4,800,2015-04-27
Maharashtra,Jalgaon,2015,4,,2,200,2015-04-27
Maharashtra,Nagpur,2015,4,,10,500,2015-04-27
Maharashtra,Karad,2015,4,,3,1200,2015-04-27
Maharashtra,Solapur,2015,4,,16,200,2015-04-27
Maharashtra,Pandharpur,2015,4,,16,330,2015-04-27
Maharashtra,Jalgaon,2015,4,,2,200,2015-04-28
Maharashtra,Karad,2015,4,,4,700,2015-04-28
Maharashtra,Pandharpur,2015,4,,6,386,2015-04-28
Maharashtra,Nagpur,2015,4,,13,500,2015-04-28
Maharashtra,Jalgaon,2015,4,,2,200,2015-04-29
Maharashtra,Solapur,2015,4,,5,250,2015-04-29
Maharashtra,Karad,2015,4,,3,500,2015-04-29
Maharashtra,Nagpur,2015,4,,20,500,2015-04-29
Maharashtra,Akluj,2015,4,,63,300,2015-04-30
Maharashtra,Jalgaon,2015,4,,1,250,2015-04-30
Maharashtra,Nagpur,2015,4,,14,500,2015-04-30
Maharashtra,Pandharpur,2015,4,,20,350,2015-04-30
Maharashtra,Nagpur,2015,5,,13,500,2015-05-02
Maharashtra,Pandharpur,2015,5,,26,430,2015-05-02
Maharashtra,Jalgaon,2015,5,,2,200,2015-05-02
Maharashtra,Anajngaon,2015,5,,14,800,2015-05-04
Maharashtra,Jalgaon,2015,5,,1,200,2015-05-05
